x,date,epsActual,epsEstimate,hour,quarter,revenueActual,revenueEstimate,symbol,year
439,27/01/2020,0.52,0.303,amc,4,138500000,140354200,ELS,2019
440,27/01/2020,0.56,0.561,bmo,4,20791000,0,FCBP,2019
441,27/01/2020,2.55,2.28735,amc,1,569305000,574449400,FFIV,2020
442,27/01/2020,-0.19,0,amc,2,102949000,0,FLXS,2020
443,27/01/2020,0.23,0,amc,2,11583000,0,FNWB,2020
444,27/01/2020,0.18,0,amc,4,10585000,0,FUSB,2019
445,27/01/2020,0.59,0.53448,amc,4,50693000,50861649,GABC,2019
446,27/01/2020,0.48,0.4170189,amc,4,412292000,398509299,GGG,2019
447,27/01/2020,0.61,0.3723,bmo,4,67443000,68421150,HMST,2019
448,27/01/2020,0.08,0.051,amc,4,28334000,28836149,HONE,2019
449,27/01/2020,1.03,0.85476,amc,4,140775000,139775650,HTLF,2019
450,27/01/2020,0.53,0.107262,bmo,4,3401000000,3522049999,HWM,2019
451,27/01/2020,1.32,0.9232734,amc,4,143729000,144130000,IBTX,2019
452,27/01/2020,0.93,0.4437,amc,1,282897000,284737950,JJSF,2020
453,27/01/2020,0.58,0.5432112,amc,4,1208000000,1207850000,JNPR,2019
454,27/01/2020,0.86,0.88128,bmo,4,50001000,50394749,LKFN,2019
455,27/01/2020,0.52,0.5824367,amc,2,257559000,261068149,LRN,2020
456,27/01/2020,0.49,0.4046034,bmo,4,18573000,17498600,MRBK,2019
457,27/01/2020,0.53,0.6666,amc,2,16882000,0,NBN,2020
458,27/01/2020,0.66,0.56712,amc,4,113424000,112989799,NBTB,2019
459,27/01/2020,0.79,0,bmo,3,1771000000,0,NDEKY,2019
460,27/01/2020,0.69,0.4386,amc,4,16410000,0,NRIM,2019
461,27/01/2020,-0.05,0,bmo,4,839000,0,NTP,2019
462,27/01/2020,-1.08,-1.836,bmo,4,1707000,4344200,NURO,2019
463,27/01/2020,0.24,0.1767966,bmo,4,88945000,92364999,NWBI,2019
464,27/01/2020,-0.09,0,bmo,4,18250000,0,OCC,2019
465,27/01/2020,0.51,0.47175,amc,4,63354000,65010749,OCFC,2019
466,27/01/2020,0.51,0.430866,bmo,4,63462000,63082249,OPB,2019
467,27/01/2020,1.35,1.5238577,amc,4,805496000,812994699,PKI,2019
468,27/01/2020,0.02,0.1479,bmo,4,13912000,0,PMBC,2019
469,27/01/2020,0.31,0.2397,bmo,2,10983000,11286799,PROV,2020
470,27/01/2020,0.52,0.340875,amc,4,28946000,30013549,RBB,2019
471,27/01/2020,0.63,0.5151,bmo,3,614000000,0,RDY,2020
472,27/01/2020,0.01,0.21675,amc,4,59947000,99490299,RMBS,2019
473,27/01/2020,0.02,-0.051,bmo,3,8080000000,8343299999,S,2019
474,27/01/2020,0.57,0.0408,bmo,4,60264000,64756999,SALT,2019
475,27/01/2020,0.79,0.5508,amc,1,1840000000,1796549999,SANM,2020
476,27/01/2020,0.59,0.0808,bmo,4,120492000,116247949,SKT,2019
477,27/01/2020,0.84,0.5814,amc,2,23700000,23284099,SMBC,2020
478,27/01/2020,1.48,1.2326343,bmo,4,162763000,165241999,SSB,2019
479,27/01/2020,0.09,0,amc,4,9505000,0,SVBI,2019
480,27/01/2020,1.04,0.7988292,amc,4,566805000,566095950,TCF,2019
481,27/01/2020,0.09,0.1326,amc,3,139578000,152250000,TESS,2020
482,27/01/2020,0.78,0,amc,1,16940000,0,TSBK,2020
483,27/01/2020,0.89,0.710124,amc,4,31994000,32896149,WASH,2019
484,27/01/2020,4.91,4.40966,amc,4,5382000000,5602799999,WHR,2019
485,27/01/2020,0.75,0.513825,amc,4,106964000,105549849,WSBC,2019
486,28/01/2020,4.99,5.3498592,amc,1,91819000000,89756449999,AAPL,2020
487,28/01/2020,0.74,0,bmo,4,19206000,0,ACNB,2019
488,28/01/2020,0.05,0.0441966,amc,3,41987000,41219149,AGYS,2020
489,28/01/2020,1.46,1.4241,amc,4,2228000000,2243150000,ALK,2019
490,28/01/2020,0.43,0.4215966,amc,4,48015000,47430949,ALRS,2019
491,28/01/2020,0.61,0.49725,amc,4,27100000,28673749,ALTA,2019
492,28/01/2020,1.84,1.766692,bmo,4,2191000000,2182250000,ALV,2019
493,28/01/2020,0.32,0.3737,amc,4,2127000000,2141649999,AMD,2019
494,28/01/2020,0.56,0.5905975,bmo,4,750900000,787680599,AOS,2019
495,28/01/2020,-0.02,-0.0714,amc,2,98826000,99195949,ARAY,2020
496,28/01/2020,0.65,0.6222,bmo,4,29999000,0,AROW,2019
497,28/01/2020,0.26,0.3026034,bmo,4,52797000,52678499,AUDC,2019
498,28/01/2020,0.34,0.33405,bmo,4,658600000,698198199,AVNT,2019
499,28/01/2020,0.39,0.47685,amc,4,21968000,0,BCML,2019
500,28/01/2020,0.56,0,amc,4,31910000,0,BHB,2019
501,28/01/2020,1.72,1.2282534,bmo,4,467424000,494690699,BPOP,2019
502,28/01/2020,0.57,0.4313172,amc,4,103574000,104524699,BUSE,2019
503,28/01/2020,1.87,0.53025,amc,4,757501000,757778699,BXP,2019
504,28/01/2020,0.99,0.8450367,bmo,4,44187000,42731499,CAC,2019
505,28/01/2020,0.09,0.2142,amc,4,120191000,120947399,CALX,2019
506,28/01/2020,0.14,0.0849966,bmo,4,32935000,33007799,CARE,2019
507,28/01/2020,0.73,0.8726406,amc,4,3793000000,3816399999,CHRW,2019
508,28/01/2020,1.27,0.126452,bmo,4,461100000,456049649,CIT,2019
509,28/01/2020,0.35,0,amc,4,10427000,0,CIZN,2019
510,28/01/2020,0.32,0.23613,amc,4,124468000,126337049,CMRE,2019
511,28/01/2020,0.96,0.8989,amc,4,2760000000,0,CNI,2019
512,28/01/2020,0.02,0.1632,bmo,4,5847000,0,CODA,2019
513,28/01/2020,0.81,0.9042912,amc,4,2821000000,2852149999,EBAY,2019
514,28/01/2020,0.42,0.4011966,dmh,4,10017000,0,EBMT,2019
515,28/01/2020,0.33,0.22185,amc,4,47336000,0,EBSB,2019
516,28/01/2020,0.91,0.3490156,amc,4,683895000,695559199,EQR,2019
517,28/01/2020,1,0.9753671,bmo,4,152000000,146972000,FBC,2019
518,28/01/2020,0.19,0.17877,bmo,4,139929000,146900950,FBP,2019
519,28/01/2020,0.27,0.1784367,amc,4,91740000,92628899,FCF,2019
520,28/01/2020,9.55,0,amc,4,327124000,0,FCNCA,2019
521,28/01/2020,0.34,0.458592,amc,4,54086000,50212049,FFWM,2019
522,28/01/2020,0.54,0.3042625,amc,4,186327000,191479749,FHB,2019
523,28/01/2020,1.01,0,amc,4,15479000,0,FRAF,2019
524,28/01/2020,-0.04,-0.0204,bmo,4,25127000,26795999,FRBK,2019
525,28/01/2020,1.3,1.0131966,amc,4,23003000,24522399,FSBW,2019
526,28/01/2020,0.55,0,bmo,4,9416000,0,FXNC,2019
527,28/01/2020,0.23,0.2726192,bmo,4,1520000000,1603699999,GPK,2019
528,28/01/2020,0.77,0.459146,bmo,1,120906000,124591249,GWB,2020
529,28/01/2020,0.33,0.271728,amc,4,50645000,52039049,HAFC,2019
530,28/01/2020,0.73,0.78285,bmo,4,21258000,22401049,HBCP,2019
531,28/01/2020,3.09,3.228465,bmo,4,13523000000,13570549999,HCA,2019
532,28/01/2020,0.32,0,amc,2,4692000,0,HFBL,2020
533,28/01/2020,0.27,0,amc,4,9463000,0,HMNF,2019
534,28/01/2020,0.2,0.082315,bmo,4,874095000,932318099,HOG,2019
535,28/01/2020,0.6,0,bmo,4,3007000000,0,KNYJY,2019
536,28/01/2020,0.71,0,amc,4,12028000,0,LARK,2019
537,28/01/2020,0.22,0.1881933,amc,4,33976000,34743450,LBC,2019
538,28/01/2020,2.64,3.0109413,bmo,4,4818000000,4557350000,LEA,2019
539,28/01/2020,0.31,0.1632,amc,2,61242000,65051349,LFVN,2020
540,28/01/2020,5.29,6.3030363,bmo,4,15878000000,15499049999,LMT,2019
541,28/01/2020,-0.52,0,amc,4,559204000,0,LN,2019
542,28/01/2020,0.67,0.506736,amc,4,159266000,165059299,MINI,2019
543,28/01/2020,1.61,1.716293,bmo,4,1485000000,1542799999,MKC,2019
544,28/01/2020,1.2,1.193298,amc,4,499700000,481292699,MKSI,2019
545,28/01/2020,0.16,0.102,amc,4,241862000,227562999,MMLP,2019
546,28/01/2020,2.15,2.0286759,bmo,4,8111000000,8241799999,MMM,2019
547,28/01/2020,0.52,0.646905,amc,4,22000000,0,MPB,2019
548,28/01/2020,0.54,0.5853066,amc,2,193913000,195417949,MRCY,2020
549,28/01/2020,1.18,0.99093,amc,4,133531000,195417949,MSTR,2019
550,28/01/2020,0.07,0.222105,amc,1,119097000,116227649,MTSI,2020
551,28/01/2020,0.56,0.5729136,amc,2,551070000,553398300,MXIM,2020
552,28/01/2020,0.52,0.3576713,bmo,4,5132000000,5014099999,NUE,2019
553,28/01/2020,64.41,59.86472,amc,4,1990000000,2050299999,NVR,2019
554,28/01/2020,1.27,1.2546,amc,2,305342000,0,OSIS,2020
555,28/01/2020,1.53,0.9520884,bmo,4,5711000000,5643399999,PCAR,2019
556,28/01/2020,0.55,0.6860122,bmo,4,12688000000,12799149999,PFE,2019
557,28/01/2020,1.41,1.345825,amc,4,4186000000,4100599999,PFG,2019
558,28/01/2020,0.93,0,bmo,4,6673000000,0,PHG,2019
559,28/01/2020,1.14,1.185336,bmo,4,3017000000,3024699999,PHM,2019
560,28/01/2020,1.83,1.7223833,bmo,4,1736000000,1786399999,PII,2019
561,28/01/2020,0.68,0.6040406,bmo,4,755200000,765411499,PNR,2019
562,28/01/2020,1.45,1.4173633,amc,4,101233000,0,PRK,2019
563,28/01/2020,0.04,0,bmo,4,10580000,7916999,PSHG,2019
564,28/01/2020,0.33,0,amc,4,15228000,0,PWOD,2019
565,28/01/2020,3.43,3.02091,amc,4,3785000000,3643849999,RGA,2019
566,28/01/2020,0.48,0.4195944,amc,3,491700000,494568899,RXN,2020
567,28/01/2020,2.04,1.9089,bmo,4,9017000000,9023350000,SAP,2019
568,28/01/2020,0.79,0.678147,amc,1,7097000000,7206499999,SBUX,2020
569,28/01/2020,0.72,0,amc,4,7963000,0,SFBC,2019
570,28/01/2020,0.92,0.6528,bmo,4,17633000,0,SFST,2019
571,28/01/2020,0.53,0,bmo,4,6640000,0,SGB,2019
572,28/01/2020,1.81,0,dmh,3,3564000000,0,SHECY,2020
573,28/01/2020,0.32,0.22523,amc,3,342239000,363735399,SKY,2020
574,28/01/2020,0.38,0.479808,amc,4,1048000000,1045449999,SLGN,2019
575,28/01/2020,0.06,0.0714,bmo,2,14565000,12291649,SMED,2020
576,28/01/2020,0.3,0,bmo,4,6984000,0,SSBI,2019
577,28/01/2020,0.42,0,bmo,4,685656000,0,SWDBY,2019
578,28/01/2020,2.49,2.4789541,amc,4,4131000000,4171649999,SYK,2019
579,28/01/2020,0.75,0.6392034,amc,4,78382000,0,TCBK,2019
580,28/01/2020,0.56,0.362304,amc,4,156318000,158532849,TRMK,2019
581,28/01/2020,1.36,1.0841172,amc,4,282718000,282088800,UMBF,2019
582,28/01/2020,1.94,0.9494,bmo,4,19551000000,19660550000,UTX,2019
583,28/01/2020,0.58,0.45492,amc,4,76996000,78895949,VBTX,2019
584,28/01/2020,0.62,0.7326944,amc,4,1976000000,2040149999,WRB,2019
585,28/01/2020,0.41,0,amc,4,1783000,0,WVFC,2019
586,28/01/2020,0.68,0.729249,amc,3,723499000,741589449,XLNX,2020
587,28/01/2020,1.33,0.75851,bmo,4,2444000000,2446150000,XRX,2019
588,29/01/2020,0.67,0.6681,bmo,4,47926000,47674549,ABTX,2019
589,29/01/2020,1.42,0.92112,amc,4,16329000000,16747499999,ADM,2019
590,29/01/2020,1.52,1.39279,bmo,2,3670000000,3745349999,ADP,2020
591,29/01/2020,0.57,0.4848366,amc,4,287000000,283357550,AGNC,2019
592,29/01/2020,1.53,1.4725842,amc,4,649787000,656106149,ALGN,2019
593,29/01/2020,3.72,0.14586,amc,4,461074000,465550049,ALGT,2019
594,29/01/2020,4.2,4.111609,amc,4,3287000000,3075449999,AMP,2019
595,29/01/2020,3.88,2.7414846,bmo,4,27132000000,27506499999,ANTM,2019
596,29/01/2020,0.75,0,amc,4,8738000,0,AUBN,2019
597,29/01/2020,1.73,1.6510975,bmo,4,1773000000,1816849999,AVY,2019
598,29/01/2020,0.69,0.618,amc,2,129627000,132914249,AX,2020
599,29/01/2020,0.08,1.1255844,amc,4,1337000000,732444299,AXS,2019
600,29/01/2020,0.66,0.7559934,amc,2,124732000,138009550,AZPN,2020
601,29/01/2020,-2.33,1.5141,bmo,4,17911000000,21995049999,BA,2019
602,29/01/2020,0.71,0.90576,amc,4,44074000,38052350,BDGE,2019
603,29/01/2020,0.38,0.0370367,amc,4,147039000,149316650,BDN,2019
604,29/01/2020,0.49,0.5202,bmo,4,11206000,0,BPRN,2019
605,29/01/2020,0.28,0.2481966,amc,4,63931000,64219049,BRKL,2019
606,29/01/2020,0.33,0.5712,bmo,4,605487000,671635649,BSAC,2019
607,29/01/2020,0.13,0.255,bmo,4,3797000000,4455850000,BSBR,2019
608,29/01/2020,3.11,3.4611354,amc,2,1396000000,1390549999,CACI,2020
609,29/01/2020,0.27,0.4242,bmo,4,8772000000,9388750000,CAJ,2019
610,29/01/2020,0.56,0.4736166,amc,1,102134000,106016749,CASH,2020
611,29/01/2020,0.5,0.3399966,amc,4,37503000,0,CBTX,2019
612,29/01/2020,1.38,0.8789034,bmo,4,57889000,0,CHCO,2019
613,29/01/2020,0.38,0.1247653,amc,4,156778000,158380599,CLB,2019
614,29/01/2020,0.18,0.1515,amc,4,1492000000,1492049999,CLS,2019
615,29/01/2020,0.15,0.1649633,amc,4,74283000,74095000,CMO,2019
616,29/01/2020,2.73,2.0808,amc,2,820333000,856659999,CMPR,2020
617,29/01/2020,0.9,0.8611758,amc,4,264865000,269553550,CNMD,2019
618,29/01/2020,3.67,3.6256,bmo,4,1593000000,1542799999,CP,2019
619,29/01/2020,0.5,0.3636,bmo,4,47934000,46618949,CPF,2019
620,29/01/2020,-0.1,-0.0918,amc,2,239900000,239925699,CREE,2020
621,29/01/2020,1.41,1.2379128,amc,3,374668000,350895649,CRUS,2020
622,29/01/2020,0.47,0.3732078,bmo,3,176351000,175300649,CVLT,2020
623,29/01/2020,0.64,0.56762,amc,1,291877000,290097150,DLB,2020
624,29/01/2020,0.78,0.3165845,bmo,4,10204000000,10302249999,DOW,2019
625,29/01/2020,0.38,0.14342,amc,4,217387000,219686599,DRE,2019
626,29/01/2020,0.1,0.1053484,bmo,3,139400000,139501600,DT,2020
627,29/01/2020,1.01,0.2910113,bmo,2,869300000,892631599,EAT,2020
628,29/01/2020,0.13,0.20145,amc,4,87074000,88000499,EGOV,2019
629,29/01/2020,0.92,0.7242,amc,4,345262000,344673699,ENVA,2019
630,29/01/2020,0.27,0,amc,4,5517000,0,ESBK,2019
631,29/01/2020,3.45,1.0359671,amc,4,375365000,377305949,ESS,2019
632,29/01/2020,0.33,0.2754,amc,1,14252000,0,ESSA,2020
633,29/01/2020,2.72,0.6738114,bmo,4,668460000,591369450,EVR,2019
634,29/01/2020,0.13,0.0670242,bmo,2,267472000,277277700,EXTR,2020
635,29/01/2020,2.56,2.5733005,amc,4,21082000000,21193199999,FB,2019
636,29/01/2020,1,0.9282612,amc,4,1471000000,1502199999,FBHS,2019
637,29/01/2020,1.26,0.8958966,bmo,4,498362000,503419699,FCFS,2019
638,29/01/2020,0.81,0,bmo,4,10626000,0,FDBC,2019
639,29/01/2020,0.81,0.6213228,amc,4,165400000,168814799,FIBK,2019
640,29/01/2020,0.35,0.2754,bmo,4,28812000,28846299,FMNB,2019
641,29/01/2020,0.28,0.26214,amc,4,17684000,16615549,FRBA,2019
642,29/01/2020,0.41,0,bmo,4,15914000,0,FUNC,2019
643,29/01/2020,3.51,3.7489322,bmo,4,10773000000,10819899999,GD,2019
644,29/01/2020,0.21,0.1254643,bmo,4,26238000000,25953549999,GE,2019
645,29/01/2020,0,0.11615,bmo,3,25286000,30135349,GHM,2020
646,29/01/2020,0.95,0.8282,bmo,1,2352000000,2293900000,GIB,2020
647,29/01/2020,0.46,0.448743,bmo,4,2851000000,2740499999,GLW,2019
648,29/01/2020,0.19,0,amc,4,10500000,0,GSB,2019
649,29/01/2020,0.41,0.3366,amc,4,53453000,0,HBNC,2019
650,29/01/2020,-0.6,0.2867895,bmo,4,1699000000,1512349999,HES,2019
651,29/01/2020,0.28,0.379695,bmo,4,253500000,214550699,HESM,2019
652,29/01/2020,0.61,0.8474466,amc,1,850500000,852417299,HOLX,2020
653,29/01/2020,0.52,0.1971966,bmo,2,36108000,26856899,HTBI,2020
654,29/01/2020,1.33,1.2016071,amc,4,605997000,625300899,IEX,2019
655,29/01/2020,1.7,2.021385,amc,4,953000000,955216499,ILMN,2019
656,29/01/2020,0.22,0.1923414,amc,4,168775000,171829349,ISBC,2019
657,29/01/2020,0.22,0.0969,amc,4,35444000,34916000,IVAC,2019
658,29/01/2020,0.64,0.436724,bmo,4,1268000000,1248449999,IVZ,2019
659,29/01/2020,1.52,1.3056,amc,2,246423000,0,JBSS,2020
660,29/01/2020,-0.05,0.0707,bmo,4,20523000,24968999,JVA,2019
661,29/01/2020,0.24,0.2958,amc,1,144297000,142059400,KLIC,2020
662,29/01/2020,0.55,0.6419863,bmo,4,1197000000,1238300000,KNX,2019
663,29/01/2020,0.37,0.3978,amc,4,17069000,0,LCNB,2019
664,29/01/2020,1.17,1.0849434,bmo,4,338523000,344998499,LFUS,2019
665,29/01/2020,0.05,0.0343434,amc,4,60129000,60057549,LLNW,2019
666,29/01/2020,1.03,0.901765,amc,3,753914000,744066049,LM,2020
667,29/01/2020,4.01,4.129623,amc,2,2584000000,2547649999,LRCX,2020
668,29/01/2020,1.27,1.2885762,amc,4,994879000,1008270549,LSTR,2019
669,29/01/2020,0.88,0.4447636,amc,4,3509000000,3410399999,LVS,2019
670,29/01/2020,1.96,1.9429817,bmo,4,4414000000,4466000000,MA,2019
671,29/01/2020,1.56,0.505,amc,4,416817000,423254999,MAA,2019
672,29/01/2020,1.97,1.8702473,bmo,4,5349000000,5379499999,MCD,2019
673,29/01/2020,0.61,0.6790344,amc,4,6913000000,6942599999,MDLZ,2019
674,29/01/2020,0.13,-0.0306,amc,4,690000000,745192699,MEOH,2019
675,29/01/2020,0.32,0.2958,bmo,4,15198000,15367099,MFNC,2019
676,29/01/2020,1.32,1.7553282,bmo,4,129774000,128986199,MKTX,2019
677,29/01/2020,2.31,2.0388066,amc,4,379784000,340633999,MLNX,2019
678,29/01/2020,1.56,0.8989,bmo,4,31375000000,34114149999,MPC,2019
679,29/01/2020,0.58,0.608532,bmo,4,2316000000,2263450000,MPLX,2019
680,29/01/2020,0.1,0.1515,bmo,4,48175000,60981199,MPX,2019
681,29/01/2020,1.51,1.6425264,amc,2,36906000000,36205050000,MSFT,2020
682,29/01/2020,2.65,1.787195,amc,4,1137000000,1055599999,MTH,2019
683,29/01/2020,1.54,1.35405,amc,4,3460000000,3643849999,MUSA,2019
684,29/01/2020,1.29,1.443657,bmo,4,646000000,650675899,NDAQ,2019
685,29/01/2020,0.21,0.1989,amc,4,28476000,0,NFBK,2019
686,29/01/2020,0.96,1.0997284,amc,4,951774000,955257099,NOW,2019
687,29/01/2020,2.55,2.3707932,bmo,4,2690000000,2750649999,NSC,2019
688,29/01/2020,1.32,1.2625,bmo,4,12403000000,12301799999,NVS,2019
689,29/01/2020,0.2,0.236283,bmo,4,242470000,245142799,NYCB,2019
690,29/01/2020,0.53,0.3636,bmo,4,79209000,82397699,OFG,2019
691,29/01/2020,0.62,0,bmo,3,1547000000,0,OMRNY,2019
692,29/01/2020,1.1,0.84335,bmo,1,1695000000,1725499999,OSK,2020
693,29/01/2020,0.73,0,amc,4,13596000,0,OVBC,2019
694,29/01/2020,-0.14,0,dmh,1,24809000,30449999,PATI,2020
695,29/01/2020,1.44,1.3296476,bmo,4,267536000,251050099,PB,2019
696,29/01/2020,0.23,0,amc,4,5972000,0,PFBX,2019
697,29/01/2020,0.64,0.57166,bmo,4,46439000,46233249,PGC,2019
698,29/01/2020,1.81,1.3219688,bmo,4,9896000000,9033500000,PGR,2019
699,29/01/2020,1.71,1.2191609,amc,4,1720000000,1725499999,PKG,2019
700,29/01/2020,0.86,1.00011,amc,4,4961000000,5014099999,PYPL,2019
701,29/01/2020,1.86,1.7010846,amc,3,869073000,864820599,QRVO,2020
702,29/01/2020,-0.07,-0.1111,bmo,4,235997000,240717399,RES,2019
703,29/01/2020,2.11,1.7955275,bmo,1,1685000000,1664599999,ROK,2020
704,29/01/2020,0.16,0.1780125,bmo,4,505985000,513072349,ROL,2019
705,29/01/2020,0.92,0.8058,bmo,4,20532000,18665850,RRBI,2019
706,29/01/2020,0.28,0.0808,amc,4,32345000,31901449,SBT,2019
707,29/01/2020,0.43,0.0593589,bmo,4,2005000000,2040149999,SC,2019
708,29/01/2020,0.84,0.7905,amc,4,423225000,428756299,SEIC,2019
709,29/01/2020,0.19,0.1819701,bmo,4,18760000,22228499,SI,2019
710,29/01/2020,0.41,0.52428,bmo,4,25507000,25517099,SILC,2019
711,29/01/2020,0.84,0.7100934,bmo,4,219438000,225401049,SLAB,2019
712,29/01/2020,-1.12,-1.2928,bmo,1,365800000,347535999,SMG,2020
713,29/01/2020,0.37,0.3675162,bmo,4,1156000000,1238300000,SNDR,2019
714,29/01/2020,0.28,0.2822034,amc,4,27279000,26481349,STXB,2019
715,29/01/2020,2.18,2.1550572,bmo,4,3714000000,3836699999,SWK,2019
716,29/01/2020,2.18,0,bmo,4,3714000000,0,SWT,2019
717,29/01/2020,-0.02,0.0808,bmo,4,397200000,378797999,SXC,2019
718,29/01/2020,0.73,0.7242,bmo,4,45881000,0,SYBT,2019
719,29/01/2020,0.89,0.7673664,bmo,4,46821000000,47654249999,T,2019
720,29/01/2020,1.21,1.0828917,bmo,1,3168000000,3156649999,TEL,2020
721,29/01/2020,0.27,0,bmo,4,3618000000,0,TELNY,2019
722,29/01/2020,0.03,0,bmo,4,2444000000,0,TLSNY,2019
723,29/01/2020,2.03,2.21085,bmo,4,1469000000,1481899999,TROW,2019
724,29/01/2020,0.47,0.2536514,amc,4,46557000,46517449,TSC,2019
725,29/01/2020,2.14,3.6081888,amc,4,7384000000,7125299999,TSLA,2019
726,29/01/2020,1.4,0.7863226,bmo,4,4151000000,4222399999,TT,2019
727,29/01/2020,0.84,0.80325,amc,1,614023000,620723249,TTEK,2020
728,29/01/2020,1.11,0.7278969,bmo,4,4035000000,4019399999,TXT,2019
729,29/01/2020,0.62,0.53244,bmo,4,178525000,179939199,UBSI,2019
730,29/01/2020,0.15,0.0505,bmo,2,169511000,177188549,UFI,2020
731,29/01/2020,5.6,3.8633207,amc,4,2456000000,2456300000,URI,2019
732,29/01/2020,1.16,1.1396133,amc,1,828900000,839009149,VAR,2020
733,30/01/2020,1.76,1.8903564,bmo,1,47865000000,48679399999,ABC,2020
734,30/01/2020,0.32,0.2652,amc,4,23413000,22857799,ACBI,2019
735,30/01/2020,4.12,2.017475,bmo,4,1461000000,1522499999,ADS,2019
736,30/01/2020,0.65,0,amc,4,230032000,232556799,AIV,2019
737,30/01/2020,0.58,0.6449658,amc,4,1721000000,1420999999,AJG,2019
738,30/01/2020,2.71,2.590239,bmo,4,1384000000,1319499999,ALXN,2019
739,30/01/2020,3.64,3.7528044,amc,4,6197000000,6181349999,AMGN,2019
740,30/01/2020,0.26,0.15453,bmo,4,67233000,65315249,AMTB,2019
741,30/01/2020,0.26,0,bmo,4,67233000,0,AMTBB,2019
742,30/01/2020,6.47,7.559679,amc,4,87437000000,87310299999,AMZN,2019
743,30/01/2020,0.68,0.6125347,bmo,4,914772000,689570699,APO,2019
744,30/01/2020,1.15,0.941052,bmo,4,3596000000,3593099999,APTV,2019
745,30/01/2020,0.56,0.37026,amc,4,717418000,735103599,ARCB,2019
746,30/01/2020,0.42,0.3707394,bmo,4,1098000000,1146950000,AXTA,2019
747,30/01/2020,0.82,0.721,bmo,4,917600000,919123099,BC,2019
748,30/01/2020,0.7,0.5540557,bmo,1,1413000000,1461599999,BEN,2020
749,30/01/2020,-0.2,-0.1313,bmo,2,437941000,465753049,BGG,2020
750,30/01/2020,8.34,7.8109458,bmo,4,3671000000,3572799999,BIIB,2019
751,30/01/2020,0.04,0.2142,amc,4,1116000000,1146950000,BSMX,2019
752,30/01/2020,0.46,0.3264,bmo,4,10915000,11266499,BSVN,2019
753,30/01/2020,0.71,0.6508982,bmo,4,2091000000,1583399999,BX,2019
754,30/01/2020,0.09,0.0707,amc,1,417804000,416149999,BZH,2020
755,30/01/2020,9.22,5.1563958,amc,4,385900000,391120099,CACC,2019
756,30/01/2020,0.51,0.3434034,bmo,4,40082000,40315799,CCBG,2019
757,30/01/2020,1.99,1.846275,amc,4,1432000000,1552949999,CE,2019
758,30/01/2020,0.16,0.1373634,bmo,1,48697000,56535499,CFFN,2020
759,30/01/2020,1.6,1.0537431,bmo,4,370293000,368790099,CFR,2019
760,30/01/2020,6.12,0,bmo,3,4530000000,0,CJPRY,2020
761,30/01/2020,0.12,0.1071,amc,4,56137000,0,CLBK,2019
762,30/01/2020,0.68,0.6971121,bmo,4,1795000000,1969099999,CMS,2019
763,30/01/2020,-0.14,0.0359156,bmo,4,508989000,396266149,CNX,2019
764,30/01/2020,0.76,0.380715,bmo,4,81501000,75059250,CNXM,2019
765,30/01/2020,1.04,0.404,amc,4,263461000,266204049,CPT,2019
766,30/01/2020,0.83,0.1717,bmo,2,573000000,584843000,CRS,2020
767,30/01/2020,0.07,-0.1224,bmo,4,2983000000,2953649999,CTVA,2019
768,30/01/2020,2.25,1.632,amc,3,273722000,0,CVCO,2020
769,30/01/2020,0.28,0.3315467,amc,4,559568000,572267150,CY,2019
770,30/01/2020,-0.81,0,dmh,4,5991000000,1826999999,DB,2019
771,30/01/2020,0.48,0,bmo,3,10912000000,0,DCMYY,2019
772,30/01/2020,0.95,0.7860548,bmo,4,5204000000,5318599999,DD,2019
773,30/01/2020,7.14,6.7854072,amc,3,938735000,914362749,DECK,2020
774,30/01/2020,0.15,0.11016,amc,1,62317000,61580049,DGII,2020
775,30/01/2020,1.67,2.6352415,bmo,4,1926000000,1948799999,DGX,2019
776,30/01/2020,1.28,1.6232013,bmo,4,4868000000,4861850000,DHR,2019
777,30/01/2020,1.54,1.4022638,bmo,4,1776000000,1816849999,DOV,2019
778,30/01/2020,0.11,0,bmo,4,20794000,0,DVD,2019
779,30/01/2020,2.52,2.3801446,amc,3,1593000000,1989399999,EA,2020
780,30/01/2020,1.52,0,bmo,3,6805000000,0,EJPRY,2020
781,30/01/2020,1.42,1.4508953,amc,4,2205000000,2243150000,EMN,2019
782,30/01/2020,0.33,0.3181278,amc,2,111691000,110777099,EPAY,2020
783,30/01/2020,0.54,0.5022528,bmo,4,8005000000,8698550000,EPD,2019
784,30/01/2020,0.75,0.7752,bmo,4,355154000,353565099,EURN,2019
785,30/01/2020,0.93,1.122,amc,4,16056000,18300450,EVBN,2019
786,30/01/2020,1.46,0.5653567,amc,4,1174000000,1157100000,EW,2019
787,30/01/2020,0.41,0.3417,amc,4,46217000,44101749,FFIC,2019
788,30/01/2020,0.81,0.62923,amc,4,358025000,358477699,FHI,2019
789,30/01/2020,1.8,2.0196,amc,1,298504000,292127150,FICO,2020
790,30/01/2020,0.79,0.561,amc,4,33173000,33789350,FISI,2019
791,30/01/2020,1.64,0,bmo,3,8494000000,0,FJTSY,2019
792,30/01/2020,0.38,0.3334278,amc,3,6461000000,6343749999,FLEX,2020
793,30/01/2020,0.38,0.43248,bmo,4,27316000,28145949,FLIC,2019
794,30/01/2020,1.12,1.21584,bmo,2,605642000,618784600,FLWS,2020
