,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
2013-10-29,16.395843505859375,109.56796264648438,62.65467071533203,137.37384033203125,31.770463943481445,30.561744689941406,18.452857971191406,129.66000366210938,68.91999816894531,182.1199951171875,39.79999923706055,35.52000045776367,19.258928298950195,129.8800048828125,69.38999938964844,182.32000732421875,39.959999084472656,35.720001220703125,18.376428604125977,128.75999450683594,68.77999877929688,177.5,39.349998474121094,35.2599983215332,19.15250015258789,129.35000610351562,69.12000274658203,177.6199951171875,39.56999969482422,35.630001068115234,635807200,3608700,4450200,8904600,14199600,31702200
2013-10-30,16.656694412231445,109.58484649658203,62.24558639526367,135.88775634765625,31.626785278320312,30.578950881958008,18.746429443359375,129.67999267578125,68.47000122070312,180.14999389648438,39.619998931884766,35.540000915527344,18.84000015258789,131.42999267578125,69.30000305175781,182.17999267578125,39.88999938964844,35.790000915527344,18.46500015258789,129.02000427246094,67.93000030517578,179.86000061035156,39.5099983215332,35.43000030517578,18.5575008392334,129.55999755859375,69.22000122070312,181.69000244140625,39.880001068115234,35.529998779296875,354163600,4122100,5816100,5273700,12360000,36997700
2013-10-31,16.586883544921875,110.27778625488281,62.35468673706055,135.1787567138672,31.58686065673828,30.467090606689453,18.667856216430664,130.5,68.58999633789062,179.2100067138672,39.56999969482422,35.40999984741211,18.83892822265625,131.8800048828125,69.30000305175781,181.6699981689453,39.86000061035156,35.689998626708984,18.616785049438477,129.5500030517578,68.3499984741211,179.0399932861328,39.5099983215332,35.34000015258789,18.75,129.83999633789062,68.47000122070312,179.64999389648438,39.5099983215332,35.65999984741211,275696400,4931800,5706100,4318100,14853500,41682300
2013-11-01,16.502153396606445,112.4157485961914,62.73649978637695,135.19386291503906,31.618797302246094,30.570341110229492,18.572500228881836,133.02999877929688,69.01000213623047,179.22999572753906,39.61000061035156,35.529998779296875,18.742856979370117,133.5,69.18000030517578,180.33999633789062,39.720001220703125,35.689998626708984,18.4228572845459,130.89999389648438,68.5,178.8800048828125,39.33000183105469,35.38999938964844,18.71500015258789,130.89999389648438,68.70999908447266,179.80999755859375,39.56999969482422,35.66999816894531,274890000,4582400,5008600,3644500,12430400,40264600
2013-11-04,16.71540069580078,112.2129135131836,62.5546760559082,135.9783477783203,31.538972854614258,30.923107147216797,18.8125,132.7899932861328,68.80999755859375,180.27000427246094,39.5099983215332,35.939998626708984,18.815000534057617,133.99000549316406,69.55000305175781,180.8000030517578,39.810001373291016,35.97999954223633,18.528928756713867,132.4600067138672,68.41000366210938,179.33999633789062,39.29999923706055,35.54999923706055,18.610713958740234,133.75,69.41000366210938,179.89999389648438,39.709999084472656,35.59000015258789,244627600,3915800,4790200,3483300,10252100,28060700
2013-11-05,16.67414665222168,112.8720703125,62.59103012084961,134.15289306640625,31.53099250793457,31.525390625,18.766071319580078,133.57000732421875,68.8499984741211,177.85000610351562,39.5,36.63999938964844,18.88892936706543,133.74000549316406,69.05999755859375,179.8000030517578,39.63999938964844,36.709999084472656,18.678571701049805,130.58999633789062,68.05999755859375,177.7100067138672,39.220001220703125,35.77000045776367,18.735000610351562,132.02999877929688,68.7699966430664,179.5399932861328,39.36000061035156,35.790000915527344,265213200,4069200,5140600,6096800,10575000,51681900
2013-11-06,16.626909255981445,112.87630462646484,62.7274169921875,135.88951110839844,31.970029830932617,32.85042190551758,18.604286193847656,133.08999633789062,69.0,179.19000244140625,40.04999923706055,38.18000030517578,18.7450008392334,134.5800018310547,69.62000274658203,179.75,40.220001220703125,38.220001220703125,18.507143020629883,132.67999267578125,68.62000274658203,177.77999877929688,39.41999816894531,37.060001373291016,18.719642639160156,134.02000427246094,69.18000030517578,177.91000366210938,39.619998931884766,37.2400016784668,223375600,3747700,6503200,4560700,17198000,88948800
2013-11-07,16.35784339904785,111.5362777709961,61.04557418823242,136.50381469726562,31.79441261291504,32.265350341796875,18.30321502685547,131.50999450683594,67.1500015258789,180.0,39.83000183105469,37.5,18.68535804748535,133.92999267578125,69.33999633789062,181.38999938964844,40.25,38.0099983215332,18.299285888671875,131.35000610351562,67.08999633789062,179.60000610351562,39.7599983215332,37.43000030517578,18.556428909301758,133.44000244140625,69.33999633789062,179.60000610351562,40.08000183105469,37.959999084472656,262620400,3826800,10496300,5219500,16233200,60437400
2013-11-08,16.615419387817383,113.215576171875,62.34560012817383,136.4962921142578,31.970029830932617,32.50627136230469,18.591428756713867,133.49000549316406,68.58000183105469,179.99000549316406,40.04999923706055,37.779998779296875,18.611785888671875,133.89999389648438,69.41000366210938,180.0800018310547,40.04999923706055,37.779998779296875,18.306785583496094,130.9499969482422,66.72000122070312,177.35000610351562,39.4900016784668,37.34000015258789,18.377857208251953,131.27999877929688,66.87000274658203,178.8300018310547,39.7400016784668,37.66999816894531,279316800,4790900,16182800,6275000,11903600,36737800
2013-11-11,16.567216873168945,112.4013671875,62.12738800048828,138.6879119873047,31.82634735107422,32.34278106689453,18.537500381469727,132.52999877929688,68.33999633789062,182.8800048828125,39.869998931884766,37.59000015258789,18.631071090698242,133.3300018310547,68.73999786376953,183.38999938964844,40.04999923706055,37.779998779296875,18.37178611755371,132.1199951171875,68.19000244140625,180.0399932861328,39.77000045776367,37.349998474121094,18.57107162475586,133.13999938964844,68.4800033569336,180.19000244140625,40.0099983215332,37.689998626708984,227452400,2962200,4954000,5222300,9567800,26872500
2013-11-12,16.597862243652344,112.23175048828125,61.609222412109375,138.83201599121094,31.834327697753906,32.1448860168457,18.57178497314453,132.3300018310547,67.7699966430664,183.07000732421875,39.880001068115234,37.36000061035156,18.711427688598633,133.0800018310547,68.44999694824219,184.0500030517578,39.9900016784668,37.599998474121094,18.464284896850586,131.97000122070312,67.41999816894531,182.25999450683594,39.619998931884766,37.20000076293945,18.48821449279785,132.39999389648438,68.33000183105469,182.52999877929688,39.90999984741211,37.380001068115234,204276800,2851000,6586700,4258500,10509200,31651600
2013-11-13,16.617650985717773,112.94415283203125,62.70013427734375,139.19595336914062,32.02591323852539,32.83320999145508,18.593929290771484,133.1699981689453,68.97000122070312,183.5500030517578,40.119998931884766,38.15999984741211,18.651784896850586,133.49000549316406,68.98999786376953,183.5500030517578,40.119998931884766,38.15999984741211,18.46285629272461,131.10000610351562,67.30000305175781,181.58999633789062,39.650001525878906,36.900001525878906,18.5,131.9199981689453,67.43000030517578,182.27000427246094,39.81999969482422,36.97999954223633,197220800,3577100,5681000,4704400,11770500,44957600
2013-11-14,16.858001708984375,114.5725326538086,63.65468215942383,138.17977905273438,32.09775161743164,32.7127571105957,18.862857818603516,135.08999633789062,70.0199966430664,182.2100067138672,40.209999084472656,38.02000045776367,18.902856826782227,135.3800048828125,70.1500015258789,183.1999969482422,40.439998626708984,38.130001068115234,18.638214111328125,133.1699981689453,69.0,179.66000366210938,40.029998779296875,37.720001220703125,18.671785354614258,133.6999969482422,69.13999938964844,180.47999572753906,40.09000015258789,37.869998931884766,282419200,3279600,7246600,6321500,10887200,46183700
2013-11-15,16.756813049316406,115.4122085571289,63.636497497558594,138.92295837402344,32.105735778808594,32.557884216308594,18.749643325805664,136.0800018310547,70.0,183.19000244140625,40.220001220703125,37.84000015258789,18.89607048034668,136.57000732421875,70.16999816894531,183.27999877929688,40.31999969482422,38.02000045776367,18.73178482055664,134.5399932861328,69.55000305175781,181.16000366210938,39.959999084472656,37.720001220703125,18.806428909301758,135.36000061035156,69.7699966430664,182.3800048828125,40.15999984741211,37.95000076293945,317920400,4495100,6184400,5176100,12021500,50601300
2013-11-18,16.553817749023438,117.34591674804688,63.18194580078125,139.89364624023438,32.06582260131836,32.007232666015625,18.522499084472656,138.36000061035156,69.5,184.47000122070312,40.16999816894531,37.20000076293945,18.828214645385742,142.0,70.08999633789062,184.99000549316406,40.2400016784668,37.58000183105469,18.507143020629883,137.77000427246094,69.33000183105469,183.27000427246094,40.0,37.06999969482422,18.749643325805664,140.25,70.05999755859375,183.52000427246094,40.2400016784668,37.349998474121094,244944000,8158800,4904400,5344900,9553900,53277500
2013-11-19,16.583179473876953,116.17550659179688,62.83650588989258,140.48519897460938,32.04187774658203,31.85118293762207,18.555356979370117,136.97999572753906,69.12000274658203,185.25,40.13999938964844,36.7400016784668,18.692142486572266,138.7899932861328,69.72000122070312,186.1999969482422,40.22999954223633,37.22999954223633,18.49892807006836,136.6999969482422,69.04000091552734,184.14999389648438,39.91999816894531,36.66999816894531,18.536785125732422,138.5,69.48999786376953,184.6300048828125,40.13999938964844,36.849998474121094,208938800,3954000,4801700,4577000,11014800,44275000
2013-11-20,16.437952041625977,112.3335189819336,62.93650436401367,140.439697265625,31.978010177612305,32.145938873291016,18.39285659790039,132.4499969482422,69.2300033569336,185.19000244140625,40.060001373291016,37.08000183105469,18.586427688598633,135.88999938964844,69.91999816894531,186.24000549316406,40.45000076293945,37.40999984741211,18.368928909301758,132.2899932861328,69.08000183105469,184.64999389648438,39.939998626708984,36.86000061035156,18.543928146362305,135.8000030517578,69.12000274658203,185.22000122070312,40.04999923706055,36.91999816894531,193916800,8634900,4726800,3645800,14422500,32229900
2013-11-21,16.63393211364746,112.74061584472656,63.58195877075195,139.6357879638672,32.27336502075195,32.42335510253906,18.61214256286621,132.92999267578125,69.94000244140625,184.1300048828125,40.43000030517578,37.400001525878906,18.614643096923828,133.2899932861328,70.01000213623047,185.75,40.4900016784668,37.529998779296875,18.34535789489746,131.1999969482422,69.2699966430664,183.41000366210938,40.099998474121094,37.2599983215332,18.485713958740234,132.4499969482422,69.45999908447266,185.5399932861328,40.20000076293945,37.27000045776367,262026800,4700600,4498300,4459500,26364300,23064700
2013-11-22,16.59115982055664,115.31887817382812,63.818321228027344,137.4897003173828,32.27336502075195,32.57072448730469,18.564285278320312,135.97000122070312,70.19999694824219,181.3000030517578,40.43000030517578,37.56999969482422,18.648571014404297,136.1199951171875,70.33000183105469,184.99000549316406,40.459999084472656,37.68000030517578,18.51892852783203,133.42999267578125,69.80000305175781,179.9199981689453,40.09000015258789,37.33000183105469,18.554285049438477,133.49000549316406,69.94999694824219,183.5,40.34000015258789,37.529998779296875,223725600,4290200,4667500,7610200,26396500,27982000
2013-11-25,16.716920852661133,112.79997253417969,63.40012741088867,135.69996643066406,32.22547149658203,32.631412506103516,18.704999923706055,133.0,69.73999786376953,178.94000244140625,40.369998931884766,37.63999938964844,18.781070709228516,134.86000061035156,70.58000183105469,180.75,40.880001068115234,37.95000076293945,18.60714340209961,130.5800018310547,69.5999984741211,177.82000732421875,40.33000183105469,37.56999969482422,18.60785675048828,134.00999450683594,70.54000091552734,180.25,40.47999954223633,37.93000030517578,229311600,7181700,5830600,7161900,14059100,30646800
2013-11-26,17.025249481201172,114.30962371826172,64.70923614501953,134.4638671875,32.12968444824219,32.38001251220703,19.049999237060547,134.77999877929688,71.18000030517578,177.30999755859375,40.25,37.349998474121094,19.147857666015625,135.44000244140625,71.69000244140625,178.94000244140625,40.599998474121094,37.650001525878906,18.714284896850586,132.55999755859375,69.9000015258789,177.30999755859375,40.2400016784668,37.349998474121094,18.718570709228516,133.0,69.91999816894531,178.6699981689453,40.4900016784668,37.56999969482422,401382800,4200800,8850000,5756000,14240400,34465300
2013-11-27,17.4261474609375,114.25874328613281,64.33650207519531,135.72267150878906,32.306522369384766,32.59673309326172,19.498571395874023,134.72000122070312,70.7699966430664,178.97000122070312,40.189998626708984,37.599998474121094,19.5,136.3000030517578,71.25,180.17999267578125,40.380001068115234,37.7599983215332,19.049999237060547,134.1699981689453,70.45999908447266,177.82000732421875,39.689998626708984,37.4900016784668,19.153928756713867,135.0500030517578,71.20999908447266,177.8300018310547,40.09000015258789,37.56999969482422,363448400,3350900,5446100,4596500,9909100,26002100
2013-11-29,17.748836517333984,113.860107421875,64.12741088867188,136.26109313964844,32.306522369384766,33.05622482299805,19.859642028808594,134.25,70.54000091552734,179.67999267578125,40.189998626708984,38.130001068115234,19.940357208251953,135.22999572753906,71.2699966430664,180.75999450683594,40.47999954223633,38.290000915527344,19.56464195251465,134.17999267578125,70.38999938964844,179.0,40.11000061035156,37.81999969482422,19.624286651611328,134.82000732421875,71.04000091552734,179.2100067138672,40.27000045776367,37.81999969482422,318127600,1680900,4801000,2870500,8641100,22090400
2013-12-02,17.594356536865234,113.78379821777344,64.4637680053711,134.59278869628906,32.218109130859375,33.33362579345703,19.686786651611328,134.16000366210938,70.91000366210938,177.47999572753906,40.08000183105469,38.45000076293945,20.15464210510254,135.4600067138672,71.30999755859375,179.58999633789062,40.20000076293945,38.779998779296875,19.672142028808594,133.6199951171875,70.76000213623047,177.1199951171875,39.75,38.060001373291016,19.928571701049805,134.99000549316406,70.79000091552734,179.4600067138672,40.099998474121094,38.09000015258789,472544800,3378100,6774600,4560000,16738800,42950400
2013-12-03,18.076000213623047,111.95187377929688,63.545597076416016,133.53103637695312,32.43512725830078,33.2122688293457,20.2257137298584,132.0,69.9000015258789,176.0800018310547,40.349998474121094,38.310001373291016,20.22785758972168,133.92999267578125,70.41000366210938,178.22999572753906,40.38999938964844,38.4900016784668,19.917142868041992,131.9199981689453,69.37999725341797,175.63999938964844,40.0099983215332,38.08000183105469,19.939285278320312,133.92999267578125,70.22000122070312,177.0,40.04999923706055,38.13999938964844,450968000,5171900,8304700,5864000,16592300,52109800
2013-12-04,18.033872604370117,111.52777099609375,63.60921859741211,133.27322387695312,32.45122146606445,33.7584228515625,20.178571701049805,131.5,69.97000122070312,175.74000549316406,40.369998931884766,38.939998626708984,20.328214645385742,132.14999389648438,70.4800033569336,177.5,40.470001220703125,38.97999954223633,20.029285430908203,130.5500030517578,69.31999969482422,175.16000366210938,39.939998626708984,38.119998931884766,20.196428298950195,131.72999572753906,69.41999816894531,175.3699951171875,40.20000076293945,38.209999084472656,377809600,5137100,4883800,5267400,13196100,51983600
2013-12-05,18.12643814086914,112.57100677490234,63.8455924987793,133.53103637695312,32.01714324951172,32.943511962890625,20.282142639160156,132.72999572753906,70.2300033569336,176.0800018310547,39.83000183105469,38.0,20.540714263916016,133.10000610351562,70.68000030517578,176.86000061035156,40.400001525878906,38.880001068115234,20.22892951965332,131.25,70.08000183105469,175.27999877929688,39.79999923706055,37.18000030517578,20.451786041259766,131.25999450683594,70.29000091552734,176.14999389648438,40.279998779296875,38.849998474121094,447580000,3665100,5587000,4384900,18171200,116305000
2013-12-06,17.874914169311523,114.64888000488281,64.9637680053711,134.73684692382812,32.523563385009766,33.255615234375,20.000713348388672,135.17999267578125,71.45999908447266,177.6699981689453,40.459999084472656,38.36000061035156,20.241071701049805,135.75,71.48999786376953,178.0,40.5,38.54999923706055,19.984642028808594,134.0,70.7699966430664,176.00999450683594,40.04999923706055,37.9900016784668,20.206785202026367,134.5800018310547,70.97000122070312,176.6999969482422,40.04999923706055,38.41999816894531,344352400,5341800,5542000,4739800,12557100,36457300
2013-12-09,18.079511642456055,114.22482299804688,64.64559173583984,134.57762145996094,32.475337982177734,33.55903244018555,20.229642868041992,134.67999267578125,71.11000061035156,177.4600067138672,40.400001525878906,38.709999084472656,20.34214210510254,135.9499969482422,71.4800033569336,178.14999389648438,40.5,38.869998931884766,20.032142639160156,134.57000732421875,70.91999816894531,176.8300018310547,40.20000076293945,38.369998931884766,20.032142639160156,135.49000549316406,71.36000061035156,177.99000549316406,40.400001525878906,38.560001373291016,320493600,3799000,6477100,3796600,12237100,30286000
2013-12-10,18.051422119140625,113.39369201660156,65.06379699707031,134.3197479248047,32.03321075439453,33.038875579833984,20.198213577270508,133.6999969482422,71.56999969482422,177.1199951171875,39.849998474121094,38.11000061035156,20.281429290771484,135.0399932861328,71.6500015258789,177.6699981689453,40.290000915527344,38.900001525878906,20.042856216430664,132.17999267578125,70.9000015258789,176.05999755859375,39.75,38.02000045776367,20.127857208251953,133.64999389648438,70.91000366210938,176.89999389648438,40.2599983215332,38.61000061035156,278269600,4061300,7112200,4127800,15967800,37828600
2013-12-11,17.91768455505371,112.42681121826172,64.10922241210938,132.8637237548828,32.25829315185547,32.605411529541016,20.04857063293457,132.55999755859375,70.5199966430664,175.1999969482422,40.130001068115234,37.61000061035156,20.391786575317383,133.80999755859375,72.12999725341797,177.75999450683594,40.34000015258789,38.29999923706055,19.988927841186523,132.44000244140625,70.43000030517578,175.10000610351562,39.88999938964844,37.38999938964844,20.25,133.6999969482422,71.7300033569336,177.0,39.95000076293945,38.060001373291016,359718800,3358300,9519200,4090400,14963500,39853400
2013-12-12,17.891517639160156,112.76604461669922,64.08161163330078,131.4759063720703,31.518754959106445,32.267303466796875,20.019285202026367,132.9600067138672,69.62999725341797,173.3699951171875,39.209999084472656,37.220001220703125,20.19071388244629,133.64999389648438,70.0199966430664,175.8000030517578,40.209999084472656,37.63999938964844,20.00107192993164,131.89999389648438,68.80000305175781,173.3000030517578,39.18000030517578,37.18000030517578,20.07642936706543,132.11000061035156,69.27999877929688,175.05999755859375,39.9900016784668,37.63999938964844,262290000,3617700,8756300,5671600,19817700,36012800
2013-12-13,17.696489334106445,113.50391387939453,64.0724105834961,131.04367065429688,31.534833908081055,31.807828903198242,19.801071166992188,133.8300018310547,69.62000274658203,172.8000030517578,39.22999954223633,36.689998626708984,20.10285758972168,134.25,70.12999725341797,174.3800048828125,39.63999938964844,37.45000076293945,19.773927688598633,133.13999938964844,69.27999877929688,172.72999572753906,39.209999084472656,36.619998931884766,20.10178565979004,133.4499969482422,69.9000015258789,173.52000427246094,39.470001220703125,37.41999816894531,332822000,3139400,5784300,4184400,14037400,40066100
2013-12-16,17.794479370117188,114.25874328613281,64.8915023803711,134.8733673095703,31.566991806030273,31.981218338012695,19.910715103149414,134.72000122070312,70.51000213623047,177.85000610351562,39.27000045776367,36.88999938964844,20.09428596496582,135.1999969482422,70.8499984741211,178.35000610351562,39.56999969482422,37.0,19.82178497314453,133.94000244140625,69.91000366210938,172.72999572753906,39.20000076293945,36.540000915527344,19.8221435546875,134.27000427246094,69.91000366210938,173.22000122070312,39.459999084472656,36.72999954223633,282592800,3979500,6246600,7517000,14562100,31734200
2013-12-17,17.71436882019043,115.2425765991211,65.029541015625,133.28836059570312,31.430328369140625,31.660438537597656,19.82107162475586,135.8800048828125,70.66000366210938,175.75999450683594,39.099998474121094,36.52000045776367,19.979999542236328,138.10000610351562,70.91000366210938,177.49000549316406,39.25,37.11000061035156,19.76357078552246,135.36000061035156,69.83000183105469,175.1199951171875,38.869998931884766,36.33000183105469,19.850357055664062,137.9199981689453,70.69000244140625,177.36000061035156,39.119998931884766,36.939998626708984,229902400,6753000,6829100,5471900,17655700,45687700
2013-12-18,17.579675674438477,114.91180419921875,66.44682312011719,135.51795959472656,32.16987228393555,31.712467193603516,19.67035675048828,135.49000549316406,72.19999694824219,178.6999969482422,40.02000045776367,36.58000183105469,19.694643020629883,136.44000244140625,72.19999694824219,178.74000549316406,40.08000183105469,36.599998474121094,19.242856979370117,132.83999633789062,70.13999938964844,174.85000610351562,39.0,35.529998779296875,19.632143020629883,135.86000061035156,70.95999908447266,176.4499969482422,39.2599983215332,36.36000061035156,565863200,5632400,7971400,5697700,23884500,63192100
2013-12-19,17.37826919555664,114.64041900634766,67.15547180175781,136.67066955566406,32.04125213623047,31.426372528076172,19.44499969482422,135.1699981689453,72.97000122070312,180.22000122070312,39.86000061035156,36.25,19.64285659790039,136.22999572753906,73.08000183105469,180.5399932861328,40.099998474121094,36.54999923706055,19.418928146362305,133.94000244140625,72.0999984741211,177.8800048828125,39.560001373291016,36.08000183105469,19.625,135.0,72.13999938964844,177.8800048828125,39.970001220703125,36.5099983215332,320308800,3177100,6768100,5927000,14791800,34160100
2013-12-20,17.52381706237793,115.91259002685547,66.63088989257812,136.51898193359375,32.185943603515625,31.9032039642334,19.60785675048828,136.6699981689453,72.4000015258789,180.02000427246094,40.040000915527344,36.79999923706055,19.70035743713379,137.85000610351562,73.55999755859375,182.0,40.189998626708984,36.93000030517578,19.457857131958008,135.49000549316406,72.33999633789062,180.02000427246094,39.849998474121094,36.189998626708984,19.479642868041992,135.49000549316406,73.0999984741211,180.1199951171875,39.91999816894531,36.20000076293945,436413600,5454600,12989700,7653500,22237200,62649100
2013-12-23,18.196334838867188,115.68358612060547,67.4407730102539,138.1949462890625,32.28240203857422,31.747146606445312,20.3603572845459,136.39999389648438,73.27999877929688,182.22999572753906,40.15999984741211,36.619998931884766,20.382856369018555,138.08999633789062,73.33000183105469,182.92999267578125,40.2400016784668,36.88999938964844,20.09857177734375,136.32000732421875,72.66000366210938,180.61000061035156,39.869998931884766,36.54999923706055,20.285715103149414,137.69000244140625,72.88999938964844,181.0500030517578,40.099998474121094,36.810001373291016,501306400,2945100,5621900,4079900,10943200,25128700
2013-12-24,18.119094848632812,116.04828643798828,67.96533966064453,138.94570922851562,32.306522369384766,32.145938873291016,20.273927688598633,136.8300018310547,73.8499984741211,183.22000122070312,40.189998626708984,37.08000183105469,20.424285888671875,136.97999572753906,73.86000061035156,183.5,40.310001373291016,37.16999816894531,20.215356826782227,136.13999938964844,73.25,181.91000366210938,40.099998474121094,36.63999938964844,20.353214263916016,136.39999389648438,73.25,181.9600067138672,40.16999816894531,36.720001220703125,167554800,1203200,2883600,1613600,4783800,14243000
2013-12-26,17.998760223388672,117.26959228515625,68.67398834228516,140.56103515625,32.547672271728516,32.45802307128906,20.139286041259766,138.27000427246094,74.62000274658203,185.35000610351562,40.4900016784668,37.439998626708984,20.339284896850586,138.58999633789062,74.69000244140625,185.55999755859375,40.540000915527344,37.4900016784668,20.12071418762207,137.1699981689453,73.91000366210938,183.50999450683594,40.13999938964844,37.16999816894531,20.28928565979004,137.17999267578125,73.94999694824219,183.55999755859375,40.220001220703125,37.20000076293945,204008000,2161300,4620100,3325700,8588300,17612800
2013-12-27,17.87714958190918,116.10765075683594,68.42550659179688,140.35626220703125,32.684326171875,32.32799530029297,20.00321388244629,136.89999389648438,74.3499984741211,185.0800018310547,40.65999984741211,37.290000915527344,20.157499313354492,138.8800048828125,74.77999877929688,186.5,40.790000915527344,37.619998931884766,19.98214340209961,136.7899932861328,73.93000030517578,184.55999755859375,40.529998779296875,37.16999816894531,20.136428833007812,138.69000244140625,74.6500015258789,185.83999633789062,40.689998626708984,37.58000183105469,225884400,2204600,3844800,3381600,6762200,14563000
2013-12-30,17.699371337890625,115.27649688720703,70.15570831298828,141.3648681640625,33.02998352050781,32.32799530029297,19.804285049438477,135.9199981689453,76.2300033569336,186.41000366210938,41.09000015258789,37.290000915527344,20.00321388244629,137.3699951171875,76.54000091552734,186.6999969482422,41.13999938964844,37.380001068115234,19.7257137298584,135.5399932861328,74.88999938964844,184.6699981689453,40.7599983215332,36.900001525878906,19.909286499023438,137.16000366210938,74.98999786376953,185.32000732421875,40.77000045776367,37.220001220703125,253629600,2403500,8578900,3018600,10927500,16290500
2013-12-31,17.90683364868164,115.7599105834961,70.3121566772461,142.24456787109375,33.20683288574219,32.43201446533203,20.036428451538086,136.49000549316406,76.4000015258789,187.57000732421875,41.310001373291016,37.40999984741211,20.045713424682617,137.0500030517578,76.5,187.7899932861328,41.38999938964844,37.58000183105469,19.785715103149414,135.74000549316406,75.80999755859375,186.3000030517578,40.97999954223633,37.220001220703125,19.791786193847656,136.16000366210938,76.27999877929688,186.49000549316406,41.130001068115234,37.400001525878906,223084400,2096000,4692300,3619700,11729200,17503500
2014-01-02,17.655000686645508,115.91259002685547,70.19249725341797,140.69749450683594,32.684326171875,32.21528625488281,19.754642486572266,136.6699981689453,76.2699966430664,185.52999877929688,40.65999984741211,37.15999984741211,19.89392852783203,137.25,76.5,187.39999389648438,41.22999954223633,37.400001525878906,19.71500015258789,135.50999450683594,75.9000015258789,185.1999969482422,40.5099983215332,37.099998474121094,19.845714569091797,136.00999450683594,76.04000091552734,187.2100067138672,41.119998931884766,37.349998474121094,234684800,3366700,5200900,4546500,12698600,30632200
2014-01-03,17.267194747924805,116.7182846069336,70.04527282714844,141.5392608642578,32.523563385009766,31.998550415039062,19.320714950561523,137.6199951171875,76.11000061035156,186.63999938964844,40.459999084472656,36.90999984741211,19.774999618530273,138.5,76.69999694824219,187.35000610351562,40.72999954223633,37.220001220703125,19.301071166992188,137.0500030517578,76.01000213623047,185.3000030517578,40.349998474121094,36.599998474121094,19.7450008392334,137.05999755859375,76.30000305175781,185.8300018310547,40.68000030517578,37.20000076293945,392467600,3177400,4060700,4063200,10403400,31134800
2014-01-06,17.361351013183594,117.38831329345703,69.77837371826172,141.05393981933594,32.370826721191406,31.32234001159668,19.426071166992188,138.41000366210938,75.81999969482422,186.0,40.27000045776367,36.130001068115234,19.52857208251953,139.75999450683594,76.83999633789062,187.36000061035156,40.59000015258789,36.88999938964844,19.05714225769043,137.8000030517578,75.48999786376953,185.3000030517578,40.15999984741211,36.11000061035156,19.194643020629883,139.39999389648438,76.52999877929688,187.14999389648438,40.47999954223633,36.849998474121094,412610800,4196500,6816200,4067800,11036300,43603700
2014-01-07,17.237186431884766,119.16934967041016,70.25692749023438,143.8674774169922,32.467288970947266,31.565082550048828,19.28714370727539,140.50999450683594,76.33999633789062,189.7100067138672,40.38999938964844,36.40999984741211,19.498571395874023,141.10000610351562,76.69999694824219,190.35000610351562,40.720001220703125,36.4900016784668,19.211427688598633,138.5,75.9000015258789,186.3800048828125,40.290000915527344,36.209999084472656,19.440000534057617,138.5800018310547,76.12000274658203,186.38999938964844,40.47999954223633,36.33000183105469,317209200,4238500,4494900,5932300,11872300,35802800
2014-01-08,17.346355438232422,119.43228149414062,69.22618865966797,142.54791259765625,32.10555648803711,31.001577377319336,19.409286499023438,140.82000732421875,75.22000122070312,187.97000122070312,39.939998626708984,35.7599983215332,19.484285354614258,141.39999389648438,76.27999877929688,189.4199981689453,40.439998626708984,36.13999938964844,19.238927841186523,139.36000061035156,74.80999755859375,187.25999450683594,39.83000183105469,35.58000183105469,19.243213653564453,140.69000244140625,76.12999725341797,189.3300018310547,40.439998626708984,36.0,258529600,4236100,10900300,4603700,15339600,59971700
2014-01-09,17.124835968017578,120.5433120727539,68.93167877197266,142.10044860839844,31.936752319335938,30.802181243896484,19.161428451538086,142.1300048828125,74.9000015258789,187.3800048828125,39.72999954223633,35.529998779296875,19.53071403503418,142.52000427246094,75.45999908447266,189.5,40.0,35.90999984741211,19.11964225769043,140.5399932861328,74.31999969482422,186.5500030517578,39.52000045776367,35.400001525878906,19.52857208251953,141.50999450683594,75.45999908447266,189.02000427246094,39.95000076293945,35.880001068115234,279148800,4052500,8052900,4321300,14070200,36516300
2014-01-10,17.01056671142578,120.34823608398438,69.38263702392578,142.00946044921875,32.25829315185547,31.24431610107422,19.033571243286133,141.89999389648438,75.38999938964844,187.25999450683594,40.130001068115234,36.040000915527344,19.314285278320312,142.8000030517578,75.51000213623047,188.57000732421875,40.290000915527344,36.150001525878906,18.96821403503418,140.89999389648438,74.55999755859375,186.27999877929688,39.900001525878906,35.75,19.27964210510254,142.7899932861328,75.08000183105469,188.30999755859375,39.959999084472656,35.900001525878906,304976000,4549500,6219000,4022400,13290000,40548800
2014-01-13,17.099620819091797,119.33051300048828,67.43156433105469,139.65859985351562,31.7759952545166,30.32536506652832,19.133214950561523,140.6999969482422,73.2699966430664,184.16000366210938,39.529998779296875,34.97999954223633,19.375,142.13999938964844,75.12999725341797,186.9499969482422,40.130001068115234,36.02000045776367,18.924285888671875,140.3800048828125,73.05000305175781,183.86000061035156,39.5,34.83000183105469,18.925357818603516,141.5500030517578,74.9000015258789,186.25999450683594,40.0,35.9900016784668,378492800,4462400,8232800,5784700,14091900,45901900
