Date,Open,High,Low,Close
1992-05-12,418.48999,418.679993,414.690002,416.290009
1992-05-13,416.290009,417.040009,415.859985,416.450012
1992-05-14,416.450012,416.519989,411.820007,413.140015
1992-05-15,413.140015,413.140015,409.850006,410.089996
1992-05-18,410.130005,413.339996,410.130005,412.809998
1992-05-19,412.820007,416.51001,412.26001,416.369995
1992-05-20,416.369995,416.829987,415.369995,415.390015
1992-05-21,415.399994,415.410004,411.570007,412.600006
1992-05-22,412.609985,414.820007,412.600006,414.019989
1992-05-26,414.019989,414.019989,410.230011,411.410004
1992-05-27,411.410004,412.679993,411.059998,412.170013
1992-05-28,412.170013,416.769989,411.809998,416.73999
1992-05-29,416.73999,418.359985,415.350006,415.350006
1992-06-01,415.350006,417.299988,412.440002,417.299988
1992-06-02,417.299988,417.299988,413.5,413.5
1992-06-03,413.5,416.540009,413.040009,414.589996
1992-06-04,414.600006,414.980011,412.97000099999997,413.26001
1992-06-05,413.26001,413.850006,410.97000099999997,413.480011
1992-06-08,413.480011,413.950012,412.02999900000003,413.359985
1992-06-09,413.399994,413.559998,409.299988,410.059998
1992-06-10,410.059998,410.100006,406.809998,407.25
1992-06-11,407.25,409.049988,406.109985,409.049988
1992-06-12,409.079987,411.859985,409.079987,409.76001
1992-06-15,409.76001,411.679993,408.130005,410.290009
1992-06-16,410.290009,411.399994,408.320007,408.320007
1992-06-17,408.329987,408.329987,401.980011,402.26001
1992-06-18,402.26001,402.679993,400.51001,400.959991
1992-06-19,400.959991,404.230011,400.959991,403.670013
1992-06-22,403.640015,403.640015,399.920013,403.399994
1992-06-23,403.399994,405.410004,403.399994,404.040009
1992-06-24,404.049988,404.76001,403.26001,403.839996
1992-06-25,403.829987,405.52999900000003,402.01001,403.119995
1992-06-26,403.119995,403.51001,401.940002,403.450012
1992-06-29,403.47000099999997,408.959991,403.47000099999997,408.940002
1992-06-30,408.940002,409.630005,407.850006,408.140015
1992-07-01,408.200012,412.880005,408.200012,412.880005
1992-07-02,412.880005,415.709991,410.070007,411.769989
1992-07-06,411.769989,413.839996,410.459991,413.839996
1992-07-07,413.829987,415.329987,408.579987,409.160004
1992-07-08,409.149994,410.27999900000003,407.200012,410.27999900000003
1992-07-09,410.27999900000003,414.690002,410.26001,414.230011
1992-07-10,414.230011,415.880005,413.339996,414.619995
1992-07-13,414.619995,415.859985,413.929993,414.869995
1992-07-14,414.859985,417.690002,414.329987,417.679993
1992-07-15,417.679993,417.809998,416.290009,417.100006
1992-07-16,417.040009,417.929993,414.790009,417.540009
1992-07-17,417.540009,417.540009,412.959991,415.619995
1992-07-20,415.619995,415.619995,410.72000099999997,413.75
1992-07-21,413.75,414.920013,413.100006,413.76001
1992-07-22,413.73999,413.73999,409.950012,410.929993
1992-07-23,410.929993,412.079987,409.809998,412.079987
1992-07-24,412.070007,412.070007,409.929993,411.600006
1992-07-27,411.600006,412.670013,411.269989,411.540009
1992-07-28,411.549988,417.549988,411.549988,417.519989
1992-07-29,417.519989,423.01998899999995,417.519989,422.23001100000005
1992-07-30,422.200012,423.94000199999994,421.57000700000003,423.920013
1992-07-31,423.920013,424.799988,422.459991,424.209991
1992-08-03,424.19000199999994,425.089996,422.839996,425.089996
1992-08-04,425.089996,425.14001500000006,423.10000599999995,424.35998499999994
1992-08-05,424.35000599999995,424.35000599999995,421.920013,422.19000199999994
1992-08-06,422.19000199999994,422.35998499999994,420.26000999999997,420.589996
1992-08-07,420.589996,423.450012,418.51001,418.880005
1992-08-10,418.869995,419.420013,417.040009,419.420013
1992-08-11,419.450012,419.72000099999997,416.52999900000003,418.899994
1992-08-12,418.890015,419.75,416.429993,417.77999900000003
1992-08-13,417.77999900000003,419.880005,416.399994,417.730011
1992-08-14,417.73999,420.39999400000005,417.73999,419.910004
1992-08-17,419.89001500000006,421.89001500000006,419.44000199999994,420.73999000000003
1992-08-18,420.73999000000003,421.39999400000005,419.77999900000003,421.339996
1992-08-19,421.339996,421.619995,418.190002,418.190002
1992-08-20,418.190002,418.850006,416.929993,418.26001
1992-08-21,418.269989,420.35000599999995,413.579987,414.850006
1992-08-24,414.799988,414.799988,410.070007,410.72000099999997
1992-08-25,410.730011,411.640015,408.299988,411.609985
1992-08-26,411.649994,413.609985,410.52999900000003,413.51001
1992-08-27,413.51001,415.829987,413.51001,413.52999900000003
1992-08-28,413.540009,414.950012,413.380005,414.839996
1992-08-31,414.869995,415.290009,413.76001,414.02999900000003
1992-09-01,414.02999900000003,416.070007,413.350006,416.070007
1992-09-02,416.070007,418.27999900000003,415.309998,417.980011
1992-09-03,417.980011,420.30999800000006,417.48999,417.980011
1992-09-04,417.980011,418.619995,416.76001,417.079987
1992-09-08,417.079987,417.179993,414.299988,414.440002
1992-09-09,414.440002,416.440002,414.440002,416.359985
1992-09-10,416.339996,420.51998899999995,416.339996,419.950012
1992-09-11,419.950012,420.579987,419.130005,419.579987
1992-09-14,419.64999400000005,425.26998899999995,419.64999400000005,425.26998899999995
1992-09-15,425.22000099999997,425.22000099999997,419.540009,419.76998899999995
1992-09-16,419.709991,422.44000199999994,417.769989,419.920013
1992-09-17,419.920013,421.42999299999997,419.619995,419.92999299999997
1992-09-18,419.920013,422.92999299999997,419.920013,422.92999299999997
1992-09-21,422.89999400000005,422.89999400000005,421.17999299999997,422.14001500000006
1992-09-22,422.14001500000006,422.14001500000006,417.130005,417.140015
1992-09-23,417.140015,417.880005,416.0,417.440002
1992-09-24,417.459991,419.01001,417.459991,418.47000099999997
1992-09-25,418.47000099999997,418.630005,412.709991,414.350006
1992-09-28,414.350006,416.619995,413.0,416.619995
1992-09-29,416.619995,417.380005,415.339996,416.799988
1992-09-30,416.790009,418.579987,416.670013,417.799988
1992-10-01,417.799988,418.670013,415.459991,416.290009
1992-10-02,416.290009,416.350006,410.450012,410.47000099999997
1992-10-05,410.47000099999997,410.47000099999997,396.799988,407.570007
1992-10-06,407.570007,408.559998,404.839996,407.179993
1992-10-07,407.170013,408.600006,403.910004,404.25
1992-10-08,404.290009,408.040009,404.290009,407.75
1992-10-09,407.75,407.75,402.420013,402.660004
1992-10-12,402.660004,407.440002,402.660004,407.440002
1992-10-13,407.440002,410.640015,406.829987,409.299988
1992-10-14,409.299988,411.519989,407.859985,409.369995
1992-10-15,409.339996,411.02999900000003,407.920013,409.600006
1992-10-16,409.600006,411.730011,407.429993,411.730011
1992-10-19,411.730011,414.980011,410.660004,414.980011
1992-10-20,414.980011,417.980011,414.48999,415.480011
1992-10-21,415.52999900000003,416.149994,414.540009,415.670013
1992-10-22,415.670013,416.809998,413.100006,414.899994
1992-10-23,414.899994,416.230011,413.679993,414.100006
1992-10-26,414.089996,418.170013,413.709991,418.160004
1992-10-27,418.179993,419.200012,416.97000099999997,418.48999
1992-10-28,418.48999,420.130005,417.559998,420.130005
1992-10-29,420.14999400000005,421.160004,419.829987,420.85998499999994
1992-10-30,420.85998499999994,421.130005,418.540009,418.679993
1992-11-02,418.660004,422.75,418.119995,422.75
1992-11-03,422.75,422.80999800000006,418.589996,419.920013
1992-11-04,419.910004,421.07000700000003,416.609985,417.109985
1992-11-05,417.079987,418.399994,415.579987,418.339996
1992-11-06,418.350006,418.350006,417.01001,417.579987
1992-11-09,417.579987,420.130005,416.790009,418.589996
1992-11-10,418.589996,419.709991,417.980011,418.619995
1992-11-11,418.619995,422.329987,418.399994,422.200012
1992-11-12,422.200012,423.10000599999995,421.700012,422.869995
1992-11-13,422.89001500000006,422.910004,421.040009,422.42999299999997
1992-11-16,422.44000199999994,422.44000199999994,420.35000599999995,420.67999299999997
1992-11-17,420.630005,420.97000099999997,418.309998,419.269989
1992-11-18,419.269989,423.48999000000003,419.23999,422.85000599999995
1992-11-19,422.85998499999994,423.60998499999994,422.5,423.60998499999994
1992-11-20,423.60998499999994,426.98001100000005,423.60998499999994,426.64999400000005
1992-11-23,426.64999400000005,426.64999400000005,424.950012,425.119995
1992-11-24,425.14001500000006,429.30999800000006,424.829987,427.589996
1992-11-25,427.589996,429.410004,427.579987,429.19000199999994
1992-11-27,429.19000199999994,431.92999299999997,429.170013,430.160004
1992-11-30,430.19000199999994,431.52999900000003,429.35998499999994,431.35000599999995
1992-12-01,431.35000599999995,431.47000099999997,429.200012,430.77999900000003
1992-12-02,430.77999900000003,430.869995,428.60998499999994,429.89001500000006
1992-12-03,429.98001100000005,430.98999000000003,428.799988,429.910004
1992-12-04,429.92999299999997,432.89001500000006,429.73999000000003,432.05999800000006
1992-12-07,432.05999800000006,435.30999800000006,432.05999800000006,435.30999800000006
1992-12-08,435.30999800000006,436.98999000000003,434.67999299999997,436.98999000000003
1992-12-09,436.98999000000003,436.98999000000003,433.98001100000005,435.64999400000005
1992-12-10,435.660004,435.660004,432.64999400000005,434.64001500000006
1992-12-11,434.64001500000006,434.64001500000006,433.339996,433.73001100000005
1992-12-14,433.73001100000005,435.26000999999997,432.829987,432.839996
1992-12-15,432.82000700000003,433.660004,431.920013,432.57000700000003
1992-12-16,432.579987,434.22000099999997,430.880005,431.51998899999995
1992-12-17,431.51998899999995,435.44000199999994,431.459991,435.42999299999997
1992-12-18,435.459991,441.290009,435.459991,441.27999900000003
1992-12-21,441.26000999999997,441.26000999999997,439.64999400000005,440.700012
1992-12-22,440.700012,441.64001500000006,438.25,440.30999800000006
1992-12-23,440.290009,441.10998499999994,439.02999900000003,439.02999900000003
1992-12-24,439.02999900000003,439.80999800000006,439.02999900000003,439.76998899999995
1992-12-28,439.76998899999995,439.76998899999995,437.26000999999997,439.14999400000005
1992-12-29,439.14999400000005,442.64999400000005,437.60000599999995,437.98001100000005
1992-12-30,437.98001100000005,439.369995,437.119995,438.82000700000003
1992-12-31,438.82000700000003,439.589996,435.709991,435.709991
1993-01-04,435.700012,437.32000700000003,434.48001100000005,435.380005
1993-01-05,435.380005,435.39999400000005,433.549988,434.339996
1993-01-06,434.339996,435.170013,432.51998899999995,434.51998899999995
1993-01-07,434.51998899999995,435.459991,429.76000999999997,430.73001100000005
1993-01-08,430.73001100000005,430.73001100000005,426.880005,429.049988
1993-01-11,429.040009,431.040009,429.01000999999997,430.950012
1993-01-12,430.950012,431.39001500000006,428.19000199999994,431.040009
1993-01-13,431.02999900000003,433.44000199999994,429.98999000000003,433.02999900000003
1993-01-14,433.079987,435.959991,433.079987,435.94000199999994
1993-01-15,435.869995,439.48999000000003,435.839996,437.14999400000005
1993-01-18,437.130005,437.130005,435.920013,436.839996
1993-01-19,436.839996,437.700012,434.589996,435.130005
1993-01-20,435.14001500000006,436.23001100000005,433.369995,433.369995
1993-01-21,433.369995,435.75,432.48001100000005,435.48999000000003
1993-01-22,435.48999000000003,437.80999800000006,435.48999000000003,436.10998499999994
1993-01-25,436.10998499999994,440.52999900000003,436.10998499999994,440.01000999999997
1993-01-26,440.049988,442.660004,439.540009,439.950012
1993-01-27,439.950012,440.040009,436.82000700000003,438.10998499999994
1993-01-28,438.130005,439.14001500000006,437.299988,438.660004
1993-01-29,438.670013,438.92999299999997,436.910004,438.77999900000003
1993-02-01,438.77999900000003,442.51998899999995,438.77999900000003,442.51998899999995
1993-02-02,442.51998899999995,442.869995,440.76000999999997,442.549988
1993-02-03,442.55999800000006,447.35000599999995,442.55999800000006,447.200012
1993-02-04,447.200012,449.85998499999994,447.200012,449.55999800000006
1993-02-05,449.55999800000006,449.55999800000006,446.950012,448.92999299999997
1993-02-08,448.94000199999994,450.040009,447.700012,447.85000599999995
1993-02-09,448.040009,448.040009,444.51998899999995,445.329987
1993-02-10,445.329987,446.369995,444.23999000000003,446.23001100000005
1993-02-11,446.209991,449.35998499999994,446.209991,447.660004
1993-02-12,447.660004,447.700012,444.579987,444.579987
1993-02-16,444.52999900000003,444.52999900000003,433.47000099999997,433.910004
1993-02-17,433.92999299999997,433.97000099999997,430.920013,433.299988
1993-02-18,433.299988,437.790009,428.25,431.89999400000005
1993-02-19,431.92999299999997,434.26000999999997,431.67999299999997,434.22000099999997
1993-02-22,434.209991,436.48999000000003,433.52999900000003,435.23999000000003
1993-02-23,435.339996,436.839996,432.410004,434.799988
1993-02-24,434.76000999999997,440.869995,434.67999299999997,440.869995
1993-02-25,440.700012,442.339996,439.670013,442.339996
1993-02-26,442.339996,443.76998899999995,440.98001100000005,443.380005
1993-03-01,443.380005,444.17999299999997,441.339996,442.01000999999997
1993-03-02,442.0,447.910004,441.07000700000003,447.89999400000005
1993-03-03,447.89999400000005,450.0,447.73001100000005,449.26000999999997
1993-03-04,449.26000999999997,449.51998899999995,446.72000099999997,447.339996
1993-03-05,447.339996,449.589996,445.55999800000006,446.10998499999994
1993-03-08,446.119995,454.709991,446.119995,454.709991
1993-03-09,454.670013,455.51998899999995,453.67999299999997,454.39999400000005
1993-03-10,454.39999400000005,456.339996,452.700012,456.329987
1993-03-11,456.35000599999995,456.76000999999997,453.48001100000005,453.72000099999997
1993-03-12,453.700012,453.700012,447.040009,449.829987
1993-03-15,449.829987,451.42999299999997,449.39999400000005,451.42999299999997
1993-03-16,451.42999299999997,452.35998499999994,451.01000999999997,451.369995
1993-03-17,451.35998499999994,451.35998499999994,447.98999000000003,448.30999800000006
1993-03-18,448.35998499999994,452.39001500000006,448.35998499999994,451.89001500000006
1993-03-19,451.89999400000005,453.32000700000003,449.910004,450.17999299999997
1993-03-22,450.170013,450.170013,446.079987,448.880005
1993-03-23,448.880005,449.799988,448.299988,448.76000999999997
1993-03-24,448.709991,450.89999400000005,446.10000599999995,448.07000700000003
1993-03-25,448.089996,451.75,447.92999299999997,450.880005
1993-03-26,450.910004,452.089996,447.69000199999994,447.77999900000003
1993-03-29,447.76000999999997,452.80999800000006,447.75,450.76998899999995
1993-03-30,450.790009,452.05999800000006,449.630005,451.97000099999997
1993-03-31,451.97000099999997,454.880005,451.670013,451.670013
1993-04-01,451.670013,452.630005,449.60000599999995,450.299988
1993-04-02,450.27999900000003,450.27999900000003,440.709991,441.39001500000006
1993-04-05,441.420013,442.42999299999997,440.52999900000003,442.290009
1993-04-06,442.290009,443.380005,439.48001100000005,441.160004
1993-04-07,441.160004,442.73001100000005,440.5,442.73001100000005
1993-04-08,442.709991,443.76998899999995,440.01998899999995,441.839996
1993-04-12,441.839996,448.369995,441.839996,448.369995
1993-04-13,448.410004,450.39999400000005,447.660004,449.22000099999997
1993-04-14,449.22000099999997,450.0,448.01998899999995,448.660004
1993-04-15,448.60000599999995,449.10998499999994,446.39001500000006,448.39999400000005
1993-04-16,448.410004,449.39001500000006,447.670013,448.94000199999994
1993-04-19,448.94000199999994,449.14001500000006,445.85000599999995,447.459991
1993-04-20,447.459991,447.459991,441.80999800000006,445.10000599999995
1993-04-21,445.089996,445.76998899999995,443.079987,443.630005
1993-04-22,443.549988,445.73001100000005,439.459991,439.459991
1993-04-23,439.48999000000003,439.48999000000003,436.82000700000003,437.02999900000003
1993-04-26,437.02999900000003,438.35000599999995,432.299988,433.540009
1993-04-27,433.51998899999995,438.01998899999995,433.14001500000006,438.01000999999997
1993-04-28,438.01000999999997,438.799988,436.67999299999997,438.01998899999995
1993-04-29,438.01998899999995,438.959991,435.589996,438.89001500000006
1993-04-30,438.89001500000006,442.290009,438.89001500000006,440.19000199999994
1993-05-03,440.19000199999994,442.589996,438.25,442.459991
1993-05-04,442.579987,445.19000199999994,442.450012,444.049988
1993-05-05,443.98001100000005,446.089996,443.76000999999997,444.51998899999995
1993-05-06,444.60000599999995,444.80999800000006,442.89999400000005,443.26000999999997
1993-05-07,443.27999900000003,443.700012,441.69000199999994,442.30999800000006
1993-05-10,442.339996,445.420013,442.049988,442.799988
1993-05-11,442.799988,444.57000700000003,441.51998899999995,444.35998499999994
1993-05-12,444.32000700000003,445.160004,442.869995,444.799988
1993-05-13,444.75,444.75,439.23001100000005,439.23001100000005
1993-05-14,439.22000099999997,439.82000700000003,438.10000599999995,439.55999800000006
1993-05-17,439.55999800000006,440.380005,437.829987,440.369995
1993-05-18,440.39001500000006,441.26000999999997,437.950012,440.32000700000003
1993-05-19,440.32000700000003,447.85998499999994,436.85998499999994,447.57000700000003
1993-05-20,447.57000700000003,450.589996,447.35998499999994,450.589996
1993-05-21,450.589996,450.589996,444.89001500000006,445.839996
1993-05-24,445.839996,448.44000199999994,445.26000999999997,448.0
1993-05-25,448.0,449.040009,447.700012,448.85000599999995
1993-05-26,448.85000599999995,453.51000999999997,448.82000700000003,453.44000199999994
1993-05-27,453.44000199999994,454.549988,451.14001500000006,452.410004
1993-05-28,452.410004,452.410004,447.670013,450.19000199999994
1993-06-01,450.23001100000005,455.630005,450.23001100000005,453.829987
1993-06-02,453.829987,454.52999900000003,452.67999299999997,453.85000599999995
1993-06-03,453.839996,453.85000599999995,451.119995,452.48999000000003
1993-06-04,452.42999299999997,452.42999299999997,448.920013,450.05999800000006
1993-06-07,450.07000700000003,450.75,447.32000700000003,447.69000199999994
1993-06-08,447.64999400000005,447.64999400000005,444.30999800000006,444.709991
1993-06-09,444.709991,447.39001500000006,444.660004,445.77999900000003
1993-06-10,445.77999900000003,446.22000099999997,444.089996,445.380005
1993-06-11,445.380005,448.19000199999994,445.380005,447.26000999999997
1993-06-14,447.26000999999997,448.64001500000006,447.23001100000005,447.709991
1993-06-15,447.73001100000005,448.27999900000003,446.17999299999997,446.26998899999995
1993-06-16,446.26998899999995,447.42999299999997,443.60998499999994,447.42999299999997
1993-06-17,447.42999299999997,448.98001100000005,446.910004,448.540009
1993-06-18,448.540009,448.589996,443.67999299999997,443.67999299999997
1993-06-21,443.67999299999997,446.22000099999997,443.67999299999997,446.22000099999997
1993-06-22,446.25,446.290009,444.94000199999994,445.92999299999997
1993-06-23,445.959991,445.959991,443.19000199999994,443.19000199999994
1993-06-24,443.040009,447.209991,442.5,446.619995
1993-06-25,446.619995,448.64001500000006,446.619995,447.60000599999995
1993-06-28,447.60000599999995,451.89999400000005,447.60000599999995,451.85000599999995
1993-06-29,451.89001500000006,451.89999400000005,449.670013,450.69000199999994
1993-06-30,450.69000199999994,451.47000099999997,450.14999400000005,450.52999900000003
1993-07-01,450.540009,451.14999400000005,448.709991,449.01998899999995
1993-07-02,449.01998899999995,449.01998899999995,445.200012,445.839996
1993-07-06,445.85998499999994,446.869995,441.420013,441.42999299999997
1993-07-07,441.39999400000005,443.630005,441.39999400000005,442.829987
1993-07-08,442.839996,448.64001500000006,442.839996,448.64001500000006
1993-07-09,448.64001500000006,448.94000199999994,446.73999000000003,448.10998499999994
1993-07-12,448.130005,449.10998499999994,447.709991,448.98001100000005
1993-07-13,449.0,450.700012,448.07000700000003,448.089996
1993-07-14,448.079987,451.119995,448.079987,450.079987
1993-07-15,450.089996,450.119995,447.26000999999997,449.22000099999997
1993-07-16,449.07000700000003,449.079987,445.660004,445.75
1993-07-19,445.75,446.77999900000003,444.829987,446.02999900000003
1993-07-20,446.02999900000003,447.630005,443.709991,447.30999800000006
1993-07-21,447.27999900000003,447.5,445.839996,447.17999299999997
1993-07-22,447.17999299999997,447.23001100000005,443.72000099999997,444.51000999999997
1993-07-23,444.540009,447.10000599999995,444.540009,447.10000599999995
1993-07-26,447.05999800000006,449.5,447.040009,449.089996
1993-07-27,449.0,449.44000199999994,446.76000999999997,448.23999000000003
1993-07-28,448.25,448.60998499999994,446.589996,447.19000199999994
1993-07-29,447.19000199999994,450.76998899999995,447.19000199999994,450.23999000000003
1993-07-30,450.19000199999994,450.22000099999997,446.98001100000005,448.130005
1993-08-02,448.130005,450.14999400000005,448.02999900000003,450.14999400000005
1993-08-03,450.14999400000005,450.42999299999997,447.589996,449.26998899999995
1993-08-04,449.26998899999995,449.72000099999997,447.92999299999997,448.540009
1993-08-05,448.549988,449.60998499999994,446.94000199999994,448.130005
1993-08-06,448.130005,449.26000999999997,447.869995,448.67999299999997
1993-08-09,448.67999299999997,451.51000999999997,448.30999800000006,450.72000099999997
1993-08-10,450.709991,450.709991,449.10000599999995,449.450012
1993-08-11,449.60000599999995,451.0,449.60000599999995,450.459991
1993-08-12,450.47000099999997,451.630005,447.52999900000003,448.959991
1993-08-13,448.97000099999997,450.25,448.97000099999997,450.14001500000006
1993-08-16,450.25,453.410004,450.25,452.380005
1993-08-17,452.380005,453.700012,451.959991,453.130005
1993-08-18,453.209991,456.98999000000003,453.209991,456.040009
1993-08-19,456.01000999999997,456.76000999999997,455.200012,456.42999299999997
1993-08-20,456.51000999999997,456.67999299999997,454.60000599999995,456.160004
1993-08-23,456.119995,456.119995,454.290009,455.23001100000005
1993-08-24,455.23001100000005,459.76998899999995,455.040009,459.76998899999995
1993-08-25,459.75,462.040009,459.299988,460.130005
1993-08-26,460.040009,462.869995,458.82000700000003,461.040009
1993-08-27,461.049988,461.049988,459.19000199999994,460.540009
1993-08-30,460.540009,462.579987,460.27999900000003,461.89999400000005
1993-08-31,461.89999400000005,463.55999800000006,461.290009,463.55999800000006
1993-09-01,463.549988,463.799988,461.76998899999995,463.14999400000005
1993-09-02,463.130005,463.540009,461.07000700000003,461.299988
1993-09-03,461.299988,462.049988,459.910004,461.339996
1993-09-07,461.339996,462.07000700000003,457.950012,458.51998899999995
1993-09-08,458.51998899999995,458.52999900000003,453.75,456.64999400000005
1993-09-09,456.64999400000005,458.10998499999994,455.170013,457.5
1993-09-10,457.48999000000003,461.85998499999994,457.48999000000003,461.72000099999997
1993-09-13,461.700012,463.380005,461.410004,462.05999800000006
1993-09-14,461.92999299999997,461.92999299999997,458.14999400000005,459.89999400000005
1993-09-15,459.89999400000005,461.959991,456.30999800000006,461.60000599999995
1993-09-16,461.540009,461.540009,459.0,459.42999299999997
1993-09-17,459.42999299999997,459.42999299999997,457.089996,458.829987
1993-09-20,458.839996,459.910004,455.0,455.049988
1993-09-21,455.049988,455.799988,449.64001500000006,452.950012
1993-09-22,452.94000199999994,456.920013,452.94000199999994,456.200012
1993-09-23,456.25,458.69000199999994,456.25,457.73999000000003
1993-09-24,457.73999000000003,458.55999800000006,456.920013,457.630005
1993-09-27,457.630005,461.80999800000006,457.630005,461.799988
1993-09-28,461.839996,462.079987,460.910004,461.52999900000003
1993-09-29,461.60000599999995,462.170013,459.51000999999997,460.10998499999994
1993-09-30,460.10998499999994,460.55999800000006,458.27999900000003,458.92999299999997
1993-10-01,458.92999299999997,461.48001100000005,458.35000599999995,461.27999900000003
1993-10-04,461.27999900000003,461.799988,460.01998899999995,461.339996
1993-10-05,461.339996,463.14999400000005,459.450012,461.200012
1993-10-06,461.23999000000003,462.60000599999995,460.26000999999997,460.73999000000003
1993-10-07,460.709991,461.130005,459.079987,459.17999299999997
1993-10-08,459.17999299999997,460.98999000000003,456.39999400000005,460.30999800000006
1993-10-11,460.30999800000006,461.869995,460.30999800000006,460.880005
1993-10-12,461.040009,462.47000099999997,460.73001100000005,461.119995
1993-10-13,461.119995,461.98001100000005,460.76000999999997,461.48999000000003
1993-10-14,461.549988,466.829987,461.549988,466.829987
1993-10-15,466.829987,471.10000599999995,466.829987,469.5
1993-10-18,469.5,470.040009,468.01998899999995,468.450012
1993-10-19,468.410004,468.64001500000006,464.799988,466.209991
1993-10-20,466.209991,466.869995,464.540009,466.07000700000003
1993-10-21,466.05999800000006,466.64001500000006,464.380005,465.35998499999994
1993-10-22,465.35998499999994,467.82000700000003,463.26998899999995,463.26998899999995
1993-10-25,463.26998899999995,464.48999000000003,462.049988,464.200012
1993-10-26,464.200012,464.32000700000003,462.64999400000005,464.299988
1993-10-27,464.299988,464.60998499999994,463.35998499999994,464.60998499999994
1993-10-28,464.51998899999995,468.76000999999997,464.51998899999995,467.73001100000005
1993-10-29,467.72000099999997,468.200012,467.369995,467.829987
1993-11-01,467.829987,469.10998499999994,467.329987,469.10000599999995
1993-11-02,469.10000599999995,469.10000599999995,466.200012,468.44000199999994
1993-11-03,468.44000199999994,468.60998499999994,460.950012,463.01998899999995
1993-11-04,463.01998899999995,463.160004,457.26000999999997,457.48999000000003
1993-11-05,457.48999000000003,459.630005,454.35998499999994,459.57000700000003
1993-11-08,459.57000700000003,461.540009,458.77999900000003,460.209991
1993-11-09,460.209991,463.420013,460.209991,460.329987
1993-11-10,460.39999400000005,463.72000099999997,459.57000700000003,463.72000099999997
1993-11-11,463.72000099999997,464.959991,462.48999000000003,462.64001500000006
1993-11-12,462.64001500000006,465.839996,462.64001500000006,465.39001500000006
1993-11-15,465.39001500000006,466.130005,463.01000999999997,463.75
1993-11-16,463.75,466.73999000000003,462.97000099999997,466.73999000000003
1993-11-17,466.73999000000003,467.23999000000003,462.73001100000005,464.80999800000006
1993-11-18,464.829987,464.880005,461.73001100000005,463.619995
1993-11-19,463.589996,463.60000599999995,460.02999900000003,462.60000599999995
1993-11-22,462.60000599999995,462.60000599999995,457.079987,459.130005
1993-11-23,459.130005,461.76998899999995,458.47000099999997,461.02999900000003
1993-11-24,461.02999900000003,462.89999400000005,461.02999900000003,462.35998499999994
1993-11-26,462.35998499999994,463.630005,462.35998499999994,463.05999800000006
1993-11-29,463.05999800000006,464.829987,461.829987,461.89999400000005
1993-11-30,461.89999400000005,463.619995,460.450012,461.790009
1993-12-01,461.92999299999997,464.47000099999997,461.630005,461.89001500000006
1993-12-02,461.89001500000006,463.22000099999997,461.450012,463.10998499999994
1993-12-03,463.130005,464.89001500000006,462.670013,464.89001500000006
1993-12-06,464.89001500000006,466.89001500000006,464.39999400000005,466.42999299999997
1993-12-07,466.42999299999997,466.76998899999995,465.44000199999994,466.76000999999997
1993-12-08,465.880005,466.73001100000005,465.420013,466.290009
1993-12-09,466.290009,466.540009,463.869995,464.17999299999997
1993-12-10,464.17999299999997,464.869995,462.660004,463.92999299999997
1993-12-13,463.92999299999997,465.709991,462.709991,465.700012
1993-12-14,465.73001100000005,466.119995,462.459991,463.05999800000006
1993-12-15,463.05999800000006,463.69000199999994,461.839996,461.839996
1993-12-16,461.85998499999994,463.98001100000005,461.85998499999994,463.339996
1993-12-17,463.339996,466.380005,463.339996,466.380005
1993-12-20,466.380005,466.89999400000005,465.52999900000003,465.85000599999995
1993-12-21,465.839996,465.920013,464.02999900000003,465.299988
1993-12-22,465.079987,467.380005,465.079987,467.32000700000003
1993-12-23,467.299988,468.97000099999997,467.299988,467.380005
1993-12-27,467.39999400000005,470.549988,467.35000599999995,470.540009
1993-12-28,470.60998499999994,471.049988,469.42999299999997,470.94000199999994
1993-12-29,470.880005,471.290009,469.869995,470.579987
1993-12-30,470.579987,470.579987,468.089996,468.64001500000006
1993-12-31,468.660004,470.75,466.450012,466.450012
1994-01-03,466.51000999999997,466.94000199999994,464.35998499999994,465.44000199999994
1994-01-04,465.44000199999994,466.89001500000006,464.44000199999994,466.89001500000006
1994-01-05,466.89001500000006,467.82000700000003,465.920013,467.549988
1994-01-06,467.549988,469.0,467.01998899999995,467.119995
1994-01-07,467.089996,470.26000999999997,467.02999900000003,469.89999400000005
1994-01-10,469.89999400000005,475.26998899999995,469.549988,475.26998899999995
1994-01-11,475.26998899999995,475.27999900000003,473.26998899999995,474.130005
1994-01-12,474.130005,475.05999800000006,472.14001500000006,474.170013
1994-01-13,474.170013,474.170013,471.799988,472.47000099999997
1994-01-14,472.5,475.32000700000003,472.5,474.910004
1994-01-17,474.910004,474.910004,472.839996,473.299988
1994-01-18,473.299988,475.19000199999994,473.290009,474.25
1994-01-19,474.25,474.700012,472.209991,474.299988
1994-01-20,474.299988,475.0,473.420013,474.98001100000005
1994-01-21,474.98001100000005,475.55999800000006,473.72000099999997,474.72000099999997
1994-01-24,474.72000099999997,475.200012,471.48999000000003,471.97000099999997
1994-01-25,471.97000099999997,472.55999800000006,470.26998899999995,470.920013
1994-01-26,470.920013,473.44000199999994,470.72000099999997,473.200012
1994-01-27,473.200012,477.51998899999995,473.200012,477.049988
1994-01-28,477.049988,479.75,477.049988,478.700012
1994-01-31,478.700012,482.85000599999995,478.700012,481.60998499999994
