,Open,Open,Open,Open,Open,Open,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Close,Close,Close,Close,Close,Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume
2015-05-26,81.120003,80.43,33.27,98.849998,79.970001,75.769997,81.459999,80.599998,33.290001000000004,99.199997,80.07,75.83000200000001,79.940002,79.08000200000001,32.84,98.040001,78.940002,74.82,80.190002,79.33000200000001,33.099998,98.459999,79.139999,74.900002,75.42474399999999,79.33000200000001,29.747238,88.553391,70.000443,68.265373,5282700,16321300.0,28594500,7123100,6698300,10573600
2015-05-27,80.449997,79.599998,33.200001,98.970001,79.220001,75.010002,80.629997,80.660004,33.849998,99.220001,79.940002,75.510002,79.839996,79.43,33.130001,98.199997,79.089996,75.0,80.110001,80.550003,33.709998999999996,98.660004,79.389999,75.190002,75.34949499999999,80.550003,30.29545,88.733284,70.221588,68.529678,5105100,14160900.0,30172700,8129500,8094600,6987100
2015-05-28,79.970001,80.25,33.740002000000004,98.0,79.43,75.07,80.25,81.07,34.150002,98.209999,79.449997,75.160004,79.879997,80.0,33.68,96.199997,79.019997,74.650002,80.089996,80.150002,34.009997999999996,96.480003,79.33000200000001,74.839996,75.330658,80.150002,30.565067,87.52669499999999,70.168518,68.210686,4443000,11982000.0,27065700,10204000,5803400,5025500
2015-05-29,80.040001,79.949997,34.240002000000004,97.589996,79.18,74.82,80.099998,80.07,34.75,97.769997,79.239998,74.879997,79.58000200000001,78.879997,34.209998999999996,95.839996,78.190002,74.150002,79.720001,79.190002,34.459998999999996,95.93,78.389999,74.269997,74.982674,79.190002,30.969482,87.027733,69.337074,67.691154,7359100,16134600.0,43231700,6243400,12491400,6281600
2015-06-01,79.940002,79.300003,34.369999,95.839996,78.650002,74.690002,80.16999799999999,80.379997,34.59,96.910004,79.07,75.08000200000001,78.949997,78.660004,33.68,95.839996,78.269997,74.410004,79.470001,80.290001,33.91,96.220001,78.849998,74.730003,74.747536,80.290001,30.475193,87.290825,69.74395,68.110413,4716900,18119000.0,46734500,4919200,7588000,5646000
2015-06-02,79.260002,79.760002,33.639998999999996,96.300003,78.459999,74.540001,80.269997,81.349998,33.75,96.970001,78.720001,75.0,79.18,79.559998,33.139998999999996,95.809998,78.16999799999999,74.41999799999999,79.989998,80.440002,33.27,96.290001,78.540001,74.529999,75.236618,80.440002,29.900021000000002,87.354332,69.469757,67.92813100000001,4182300,18923300.0,36211700,4412300,7352800,5774700
2015-06-03,80.32,81.349998,33.169998,96.379997,78.910004,74.699997,81.269997,82.529999,33.240002000000004,97.07,78.93,75.199997,80.120003,81.25,32.59,95.970001,78.269997,74.470001,80.599998,82.440002,32.73,96.519997,78.559998,74.889999,75.810364,82.440002,29.414721000000004,87.562988,69.487427,68.25625600000001,4321400,31594700.0,38138700,4165700,5985800,6093800
2015-06-04,80.050003,82.139999,32.509997999999996,96.300003,78.410004,74.459999,80.339996,82.949997,32.720001,96.970001,78.839996,74.980003,79.199997,81.510002,32.200001,96.010002,78.059998,73.949997,79.360001,82.050003,32.310001,96.309998,78.150002,74.150002,74.644058,82.050003,29.037259999999996,87.372475,69.124786,67.58181,5438100,20863900.0,33761800,4702800,7714600,8982800
2015-06-05,79.739998,81.870003,32.279999,95.93,78.040001,74.16999799999999,79.879997,82.459999,32.299999,96.089996,78.120003,74.269997,79.230003,81.510002,31.83,95.470001,77.370003,72.980003,79.389999,82.139999,31.84,95.540001,77.43,73.059998,74.672264,82.139999,28.614872,86.673927,68.48793,66.588341,4817000,16143100.0,27778500,3959300,9439700,10635100
2015-06-08,79.43,81.82,31.809998999999998,96.0,77.480003,73.43,79.839996,82.0,31.950001,96.040001,77.980003,73.489998,78.800003,80.129997,31.209999,95.25,77.099998,72.599998,78.809998,80.66999799999999,31.299999,95.32,77.709999,72.610001,74.12674,80.66999799999999,28.129564000000002,86.474335,68.735603,66.17821500000001,5856300,16915500.0,38032000,4539400,10885800,9539000
2015-06-09,78.879997,80.599998,31.33,95.519997,77.970001,72.699997,79.389999,81.190002,31.66,95.559998,79.33000200000001,72.849998,78.860001,79.32,31.15,94.489998,77.82,72.360001,79.16999799999999,80.66999799999999,31.25,94.730003,78.900002,72.470001,74.465347,80.66999799999999,28.084633,85.939102,69.78817,66.050613,4506300,16497500.0,33976700,7770900,11528900,8335600
2015-06-10,79.199997,80.83000200000001,31.459999,95.019997,79.230003,72.709999,80.489998,82.599998,32.16,95.629997,79.790001,73.33000200000001,79.199997,80.809998,31.370001000000002,94.809998,79.010002,72.339996,80.190002,82.160004,31.82,95.300003,79.540001,72.93,75.42474399999999,82.160004,28.596895,86.4562,70.354248,66.469879,5865400,21531200.0,33336800,4828600,9483500,11215800
2015-06-11,80.339996,82.309998,31.950001,95.5,79.93,73.230003,80.769997,82.900002,32.099998,96.33000200000001,79.93,73.66999799999999,80.0,81.360001,31.84,95.5,79.239998,72.839996,80.300003,81.83000200000001,31.85,95.589996,79.410004,72.940002,75.52820600000001,81.83000200000001,28.623856,86.719284,70.239273,66.478981,4013400,18656800.0,24293600,4203900,7633300,7420000
2015-06-12,80.43,81.370003,31.719998999999998,95.41999799999999,79.16999799999999,72.739998,80.449997,82.089996,32.099998,95.550003,79.32,72.900002,79.110001,81.199997,31.200001,95.0,78.57,72.400002,79.529999,81.529999,31.32,95.059998,78.870003,72.43,74.803963,81.529999,28.147540999999997,86.23848000000001,69.761635,66.01416,6253500,11417900.0,31629800,3702400,6508600,7246600
2015-06-15,79.0,80.550003,31.120001000000002,94.739998,78.33000200000001,72.199997,79.370003,80.93,31.51,95.0,78.459999,72.400002,78.82,80.07,30.940001000000002,94.019997,77.93,71.699997,79.25,80.709999,31.389999,94.300003,78.120003,71.93,74.540588,80.709999,28.210449,85.549019,69.098259,65.558449,4929300,18805100.0,23175000,5861800,7527900,7566800
2015-06-16,79.040001,80.82,31.26,94.25,79.599998,72.220001,79.800003,81.510002,31.76,94.66999799999999,79.599998,72.58000200000001,79.0,80.449997,31.129998999999998,94.099998,78.540001,71.720001,79.360001,81.059998,31.639999,94.629997,79.099998,72.349998,74.644058,81.059998,28.435131,85.848373,69.965065,65.941223,6992700,13693700.0,20254500,3094800,8285700,6215600
2015-06-17,79.639999,81.760002,31.75,94.540001,79.199997,72.629997,80.860001,82.220001,32.09,95.519997,80.190002,72.900002,79.459999,81.339996,31.690001000000002,94.540001,79.160004,72.339996,80.32,81.790001,31.950001,95.220001,80.08000200000001,72.730003,75.54699699999999,81.790001,28.713726,86.383606,70.831917,66.287582,6945600,18350300.0,28194200,3941000,9305800,5703900
2015-06-18,80.239998,81.639999,32.080002,95.690002,80.33000200000001,72.739998,80.900002,83.190002,32.5,96.629997,81.220001,73.480003,79.809998,81.57,32.0,95.279999,80.300003,72.739998,80.769997,82.910004,32.380001,96.16999799999999,80.82,72.980003,75.970253,82.910004,29.100168,87.24546099999999,71.486427,66.515434,4632300,26782600.0,27722400,5101000,10712500,8376600
2015-06-19,80.519997,82.83000200000001,32.400002,96.389999,80.709999,72.800003,80.620003,82.980003,32.57,97.139999,81.199997,73.220001,79.790001,82.120003,31.959999,95.980003,80.480003,72.699997,80.190002,82.510002,32.07,96.08000200000001,80.540001,72.739998,75.42474399999999,82.510002,28.821571000000002,87.163818,71.23877,66.29669200000001,13054800,23353200.0,39008400,8279300,15598800,14550700
2015-06-22,80.68,83.410004,32.259997999999996,96.309998,80.91999799999999,72.980003,81.709999,84.970001,32.389998999999996,97.029999,81.18,73.190002,80.660004,83.309998,32.080002,96.139999,80.33000200000001,72.690002,81.25,84.739998,32.259997999999996,96.870003,80.449997,72.790001,76.42173000000001,84.739998,28.992325,87.880516,71.159164,66.34225500000001,5548600,29383100.0,23608400,3893300,6907900,6489500
2015-06-23,81.440002,84.959999,32.310001,97.589996,80.33000200000001,72.889999,81.91999799999999,87.970001,32.34,97.959999,80.449997,72.940002,81.290001,84.760002,31.93,97.120003,79.620003,72.339996,81.360001,87.879997,32.09,97.18,79.790001,72.57,76.525192,87.879997,28.839547999999997,88.161743,70.575401,66.141754,5356300,50667900.0,17995900,4541700,7190600,7876300
2015-06-24,80.940002,87.660004,32.150002,96.75,79.800003,72.559998,81.360001,89.25,32.150002,97.449997,79.849998,72.650002,80.739998,87.449997,31.879998999999998,96.639999,79.5,72.139999,80.739998,88.860001,31.91,96.639999,79.510002,72.379997,75.94206199999999,88.860001,28.677782,87.671852,70.327736,65.968575,5637600,41370200.0,23313900,3927100,8843700,7338400
2015-06-25,80.989998,89.260002,32.02,96.699997,79.709999,72.449997,81.0,89.400002,32.32,96.910004,79.900002,72.629997,79.879997,87.839996,31.99,95.779999,79.389999,71.83000200000001,79.879997,87.980003,31.99,95.790001,79.389999,71.860001,75.13317099999999,87.980003,28.749674,86.900734,70.221588,65.494644,6591100,27302000.0,22743300,4322300,5855700,5293200
2015-06-26,80.16999799999999,88.120003,31.51,96.129997,79.540001,71.959999,80.449997,88.339996,31.530001000000002,97.349998,79.739998,72.459999,79.83000200000001,86.83000200000001,30.76,95.93,79.279999,71.870003,79.879997,88.010002,31.02,97.290001,79.339996,72.120003,75.13317099999999,88.010002,27.87793,88.261528,70.17734499999999,65.731628,15746700,38214600.0,62157200,6039500,7703200,6897800
2015-06-29,79.220001,86.610001,30.700001,96.620003,78.949997,71.800003,79.349998,87.5,30.98,97.230003,79.370003,72.0,77.739998,85.730003,30.309998999999998,95.41999799999999,78.260002,71.410004,77.800003,85.800003,30.389999,95.440002,78.32,71.41999799999999,73.176765,85.800003,27.311743,86.583221,69.275154,65.09362,8553300,35957900.0,35194500,8412800,7966200,8187800
2015-06-30,78.16999799999999,86.599998,30.629998999999998,95.93,78.91999799999999,71.809998,78.410004,86.699997,30.690001000000002,96.300003,79.010002,71.809998,77.650002,85.57,30.15,94.540001,78.129997,70.779999,77.720001,85.769997,30.42,95.07,78.239998,70.93,73.375015,85.769997,27.338704999999997,86.247566,69.204391,64.64703399999999,7793000,23016500.0,34412200,6656000,8451400,11102600
2015-07-01,78.639999,86.769997,30.49,95.099998,78.389999,71.599998,78.910004,87.949997,30.549999,95.82,79.769997,71.949997,78.160004,86.489998,30.01,94.730003,78.120003,70.360001,78.400002,86.910004,30.18,95.760002,79.720001,71.879997,74.01700600000001,86.910004,27.123010999999998,86.87352,70.513474,65.51287099999999,5319900,25260000.0,27178900,4446200,8868000,10773900
2015-07-02,78.690002,87.400002,30.18,96.129997,80.010002,72.019997,79.129997,87.440002,30.92,96.599998,80.349998,72.559998,78.18,86.339996,30.1,95.58000200000001,79.769997,71.660004,78.209999,87.290001,30.559998999999998,96.16999799999999,79.93,71.860001,73.837616,87.290001,27.46452,87.24546099999999,70.699226,65.494644,4577700,16908800.0,27105200,3250900,6602500,6586100
2015-07-06,77.550003,86.489998,30.24,95.889999,79.610001,71.379997,77.849998,88.190002,30.450001,96.279999,80.220001,72.690002,77.339996,86.389999,29.84,95.25,79.5,71.379997,77.589996,87.550003,30.040001,95.650002,80.050003,72.529999,73.252274,87.550003,26.997194,86.77372,70.805389,66.105278,5724800,24635900.0,32468100,3852500,6601200,10536500
2015-07-07,77.559998,87.800003,29.870001000000002,95.93,80.059998,72.660004,77.800003,87.849998,29.93,96.779999,81.83000200000001,73.860001,76.410004,85.230003,29.09,95.239998,80.059998,72.0,77.550003,87.220001,29.9,96.68,81.720001,73.790001,73.214516,87.220001,26.871376,87.708138,72.28250899999999,67.253685,7183000,33059900.0,43833700,4794400,11690400,12421300
2015-07-08,76.889999,86.290001,29.4,95.650002,81.209999,73.300003,77.199997,86.75,29.67,96.589996,81.690002,73.589996,75.75,85.449997,29.15,95.650002,80.889999,72.900002,75.93,85.650002,29.5,95.839996,80.989998,73.059998,71.68508100000001,85.650002,26.511894,86.946075,71.636803,66.588341,5544800,24399300.0,45223800,4914300,6724700,7791000
2015-07-09,76.629997,86.730003,29.719998999999998,96.639999,81.75,73.66999799999999,77.449997,87.599998,29.889999,97.269997,82.0,73.730003,76.290001,85.650002,28.82,96.440002,80.519997,72.709999,76.339996,85.879997,28.93,96.489998,80.660004,72.779999,72.072151,85.879997,25.999628,87.535774,71.34491,66.333153,3934000,23144200.0,47167800,5482500,10419800,8695800
2015-07-10,77.309998,87.349998,29.200001,97.25,81.230003,73.08000200000001,77.489998,88.220001,29.35,97.779999,81.360001,73.550003,76.910004,86.769997,28.940001000000002,96.949997,80.760002,73.08000200000001,77.309998,87.949997,29.17,97.650002,80.949997,73.120003,72.98793,87.949997,26.215317,88.588127,71.601425,66.643028,3036000,23245900.0,31423800,5179200,6892500,5579300
2015-07-13,77.970001,88.660004,29.27,98.0,81.519997,73.510002,78.610001,90.220001,29.82,98.510002,82.040001,74.110001,77.769997,88.41999799999999,29.190001000000002,97.699997,81.339996,73.510002,78.529999,90.099998,29.73,98.43,81.910004,73.879997,74.13974,90.099998,26.718591999999997,89.295731,72.450562,67.335709,3677500,29976700.0,26452400,4578700,7332900,6084500
2015-07-14,78.599998,90.459999,29.66,98.120003,82.040001,73.980003,79.139999,90.800003,30.110001,99.050003,82.459999,74.089996,78.209999,89.650002,29.440001000000002,97.959999,81.980003,73.480003,78.970001,89.68,29.65,98.779999,82.040001,73.790001,74.555145,89.68,26.646696000000002,89.61326600000001,72.565552,67.253685,3904900,26627800.0,39778300,5746100,6119500,5518200
2015-07-15,79.010002,90.0,29.65,98.150002,81.910004,73.589996,79.360001,90.989998,29.99,99.629997,82.32,73.900002,78.32,89.41999799999999,29.469998999999998,97.849998,81.839996,73.190002,78.540001,89.760002,29.690001000000002,99.07,82.150002,73.650002,74.149178,89.760002,26.682646000000002,89.876358,72.66285699999999,67.126099,3947000,30886600.0,47852500,7572500,6673700,4566700
2015-07-16,79.0,90.279999,30.469998999999998,99.110001,82.449997,73.970001,79.160004,90.860001,30.48,99.110001,82.550003,74.139999,78.66999799999999,89.769997,29.1,97.209999,82.099998,73.760002,78.91999799999999,90.849998,29.9,97.860001,82.300003,73.83000200000001,74.507927,90.849998,26.871376,88.778633,72.795517,67.290154,4095800,21804100.0,81166700,7696200,6623400,5231700
2015-07-17,78.739998,92.550003,29.66,97.699997,81.889999,73.739998,79.25,95.389999,29.799999,98.220001,82.379997,74.07,78.650002,92.540001,29.1,97.0,81.599998,73.309998,79.220001,94.970001,29.469998999999998,97.5,82.239998,73.389999,74.791161,94.970001,26.484934000000003,88.452049,72.742439,66.889107,3084400,54001600.0,43697600,6429800,5827300,5680600
2015-07-20,79.199997,95.849998,29.620001000000002,97.779999,82.089996,73.349998,79.629997,98.599998,29.620001000000002,98.209999,82.349998,73.440002,79.18,95.360001,29.07,97.400002,82.0,73.059998,79.300003,97.910004,29.1,97.489998,82.190002,73.099998,74.866692,97.910004,26.152407,88.44296999999999,72.698219,66.624809,3517700,54860500.0,33812900,4947000,4952100,5085600
2015-07-21,79.199997,98.949997,28.959999,97.599998,82.010002,73.099998,79.410004,99.239998,29.26,97.720001,82.129997,73.290001,78.449997,97.139999,28.67,96.959999,81.370003,72.529999,78.949997,98.389999,28.719998999999998,97.32,81.629997,72.739998,74.53624,98.389999,25.810902,88.288765,72.202896,66.29669200000001,3974600,39453300.0,45191000,4206700,7512400,6441100
2015-07-22,78.800003,96.739998,28.57,97.709999,81.029999,72.779999,79.190002,97.58000200000001,28.85,98.25,81.300003,73.82,78.599998,95.91999799999999,28.43,97.43,80.66999799999999,72.779999,78.989998,97.040001,28.610001,97.58000200000001,80.83000200000001,73.160004,74.57401999999999,97.040001,25.712044,88.52462,72.08064300000001,66.679497,4392700,28299500.0,36387200,5392600,6106400,6961600
2015-07-23,77.699997,96.959999,28.66,98.900002,80.83000200000001,73.07,77.949997,97.449997,28.969998999999998,99.0,80.889999,73.220001,76.129997,94.809998,28.43,96.150002,80.139999,72.41999799999999,77.010002,95.440002,28.6,97.089996,80.699997,72.510002,72.704712,95.440002,25.703056,88.080093,71.964714,66.087074,12256800,29418800.0,33775200,10380700,5380900,4252900
2015-07-24,76.650002,97.349998,28.530001000000002,97.410004,80.510002,72.529999,77.150002,97.760002,28.639999,97.410004,80.730003,72.559998,75.68,95.879997,28.059998999999998,96.089996,80.230003,71.5,75.900002,96.949997,28.059998999999998,96.099998,80.290001,71.58000200000001,71.656769,96.949997,25.217751,87.181969,71.599091,65.239441,8639900,33444900.0,31621000,5554600,5660800,5951100
2015-07-27,75.440002,96.58000200000001,28.07,96.0,79.83000200000001,71.379997,75.599998,96.610001,28.42,96.75,80.07,71.650002,74.300003,93.83000200000001,27.620001000000002,95.699997,79.43,71.010002,74.91999799999999,94.16999799999999,28.35,96.040001,79.970001,71.379997,70.73156,94.16999799999999,25.478379999999998,87.127548,71.313721,65.057159,9861400,38585400.0,42161100,5818600,8613600,6197600
2015-07-28,75.120003,94.839996,28.51,96.480003,80.139999,71.529999,75.57,95.559998,29.18,97.41999799999999,80.660004,72.389999,74.370003,93.309998,28.440001000000002,96.32,79.910004,71.230003,75.110001,95.290001,28.959999,97.33000200000001,80.230003,72.099998,70.910927,95.290001,26.026587,88.297813,71.545586,65.713379,5516600,35236000.0,33182400,4863000,8649900,8592300
2015-07-29,75.110001,96.32,28.950001,97.480003,80.260002,72.25,76.010002,97.279999,29.129998999999998,98.389999,80.989998,72.629997,74.91999799999999,94.739998,28.790001,97.0,80.160004,72.089996,75.699997,96.989998,29.01,98.209999,80.620003,72.230003,71.467957,96.989998,26.071524,89.09616899999999,71.893372,65.831879,4594200,64648300.0,26470200,6006500,8921500,4939700
2015-07-30,75.790001,94.910004,29.1,97.589996,79.400002,72.029999,76.209999,95.809998,29.450001,99.339996,79.480003,72.529999,75.639999,91.800003,28.85,97.589996,77.150002,71.779999,76.120003,95.209999,28.91,99.16999799999999,77.389999,72.160004,71.864464,95.209999,25.981657000000002,89.967072,69.01299300000001,65.76808199999999,4767100,86211300.0,26582400,5372500,22067800,4604500
2015-07-31,76.389999,94.949997,29.120001000000002,99.650002,77.629997,72.440002,76.66999799999999,96.33000200000001,29.120001000000002,101.099998,77.739998,72.489998,75.989998,93.949997,28.77,99.300003,76.660004,71.660004,76.059998,94.010002,28.950001,99.860001,76.699997,71.980003,71.807823,94.010002,26.017601000000003,90.59304,68.39768199999999,65.604019,6344800,46509000.0,27158800,7647000,11877200,7928400
2015-08-03,75.860001,93.529999,29.0,100.0,76.510002,71.839996,76.160004,95.08000200000001,29.35,100.18,77.089996,72.379997,75.43,92.800003,28.9,99.019997,76.010002,71.839996,75.980003,94.139999,29.049999,99.41999799999999,76.400002,72.18,71.732292,94.139999,26.107470000000003,90.193871,68.13015,65.786293,5159500,29343100.0,26213600,4427300,9511300,5131800
2015-08-04,75.769997,93.790001,28.98,99.470001,76.029999,72.41999799999999,76.160004,94.730003,29.15,99.519997,76.339996,72.800003,75.629997,93.33000200000001,28.860001,98.769997,75.75,71.93,75.720001,94.059998,29.129998999999998,99.139999,75.910004,72.25,71.486839,94.059998,26.179371,89.939865,67.69319899999999,65.850105,4137600,20136000.0,25741700,2842100,13369100,5873400
2015-08-05,76.349998,95.25,29.190001000000002,99.83000200000001,76.050003,72.389999,76.480003,97.089996,29.389999,100.139999,76.540001,73.690002,75.589996,95.18,29.02,99.260002,75.75,72.25,75.589996,96.440002,29.120001000000002,99.800003,75.769997,73.510002,71.364098,96.440002,26.387793,90.538612,67.568344,67.455978,5562000,29813200.0,23622700,3560600,10895400,8715800
2015-08-06,75.650002,97.18,29.16,99.720001,76.010002,73.349998,75.790001,98.739998,29.23,100.18,76.010002,73.379997,74.709999,94.41999799999999,28.85,99.209999,75.25,72.660004,75.0,95.120003,29.01,99.349998,75.739998,72.790001,70.807076,95.120003,26.288109000000002,90.130363,67.541595,66.79525799999999,4522100,42271300.0,27958200,6740200,9353300,6367700
2015-08-07,75.0,95.379997,28.799999,99.290001,75.589996,72.709999,80.220001,95.400002,28.959999,99.41999799999999,75.720001,72.83000200000001,74.339996,93.610001,28.690001000000002,98.449997,75.339996,71.16999799999999,79.720001,94.300003,28.879998999999998,98.91999799999999,75.480003,71.25,75.263214,94.300003,26.170303,89.740257,67.30974599999999,65.382103,23689600,23199100.0,25606100,3463700,10045400,7797500
2015-08-10,79.690002,95.68,29.07,99.489998,75.949997,71.5,81.389999,95.900002,29.68,99.949997,76.5,71.75,79.5,93.629997,29.059998999999998,98.870003,75.800003,71.339996,81.260002,94.150002,29.639999,99.389999,76.379997,71.480003,76.717102,94.150002,26.858997,90.16664899999999,68.11232,65.593163,12609000,21624200.0,22807400,3994500,9165900,6020100
2015-08-11,80.43,93.730003,29.469998999999998,98.690002,76.040001,71.25,81.650002,94.760002,29.48,99.160004,76.449997,72.370003,80.25,92.900002,28.959999,98.400002,75.809998,71.150002,81.339996,93.620003,28.969998999999998,98.809998,76.220001,71.93,76.79261,93.620003,26.251859999999997,89.640472,67.969635,66.006096,8228100,22491000.0,23434700,3357100,7462000,6713100
2015-08-12,80.720001,92.699997,28.66,98.269997,75.889999,71.529999,81.089996,94.440002,29.57,98.43,76.43,72.660004,79.800003,91.190002,28.66,97.230003,75.339996,71.269997,81.0,94.190002,29.459999,98.279999,76.389999,72.58000200000001,76.471649,94.190002,26.695883000000002,89.15966800000001,68.121239,66.602577,6945600,27050500.0,33589100,4167100,10397700,8841400
2015-08-13,81.0,94.050003,29.4,98.07,76.489998,72.400002,81.0,94.730003,29.450001,99.82,76.510002,72.769997,80.379997,93.349998,28.870001000000002,97.989998,75.629997,71.970001,80.760002,93.43,28.870001000000002,99.370003,75.779999,72.110001,76.245071,93.43,26.161245,90.148521,67.577271,66.17128000000001,4866900,17451800.0,18821900,4636400,5948000,7652400
2015-08-14,80.510002,93.540001,28.92,99.050003,75.739998,72.300003,81.33000200000001,94.720001,29.040001,99.559998,75.809998,72.599998,80.41999799999999,93.209999,28.82,98.720001,75.379997,72.040001,80.910004,94.41999799999999,29.02,99.269997,75.620003,72.379997,76.38666500000001,94.41999799999999,26.297171000000002,90.0578,67.43457,66.419022,5366600,15929700.0,14279000,3176400,5580600,5853300
2015-08-17,80.389999,94.41999799999999,28.83,99.0,75.809998,71.83000200000001,81.16999799999999,94.459999,29.200001,100.910004,75.809998,72.230003,80.25,93.389999,28.709999,98.91999799999999,74.75,71.760002,81.0,93.93,29.08,100.660004,75.529999,71.910004,76.471649,93.93,26.351543,91.318787,67.354324,65.98774,4574700,18313500.0,15548300,5204100,8683900,7604400
2015-08-18,81.050003,94.08000200000001,28.950001,100.0,75.58000200000001,70.0,81.41999799999999,95.849998,29.049999,101.440002,75.800003,70.5,80.699997,94.040001,28.799999,100.0,75.0,69.239998,81.239998,95.16999799999999,28.91,100.760002,75.129997,69.480003,76.698235,95.16999799999999,26.197489,91.409515,66.99762700000001,63.757877,4458300,22278800.0,19182600,4257300,7445900,21315000
2015-08-19,80.91999799999999,94.629997,28.65,100.449997,74.93,68.870003,81.660004,96.099998,28.799999,101.879997,74.93,69.389999,80.410004,94.160004,28.280001000000002,100.190002,74.019997,67.769997,80.949997,95.309998,28.360001,101.099998,74.120003,68.57,76.424438,95.309998,25.699099,91.717957,66.096939,62.922817,5314600,23156500.0,30530100,5989000,9865300,16333400
2015-08-20,80.110001,93.540001,28.030001000000002,100.730003,73.75,68.08000200000001,80.459999,94.769997,28.24,101.0,74.720001,69.300003,78.730003,90.459999,27.530001000000002,99.739998,73.459999,67.940002,78.760002,90.559998,27.530001000000002,99.760002,73.910004,68.43,74.356873,90.559998,24.946973999999997,90.502319,65.909683,62.79435,7240600,44598200.0,31936600,6668000,10696500,9860100
2015-08-21,78.120003,87.519997,27.33,99.379997,73.550003,67.910004,78.610001,89.18,27.629998999999998,99.389999,73.900002,68.309998,77.029999,85.610001,26.559998999999998,97.129997,71.83000200000001,66.540001,77.029999,86.059998,26.559998999999998,97.129997,71.839996,66.540001,72.723587,86.059998,24.067985999999998,88.11637900000001,64.06373599999999,61.059998,8483300,62778700.0,52288400,10980000,15763900,15746500
2015-08-24,73.360001,77.029999,25.200001,91.58000200000001,68.57,63.740002000000004,76.08000200000001,82.089996,27.629998999999998,95.879997,71.07,66.160004,71.709999,72.0,24.870001000000002,87.5,65.019997,61.5,74.650002,82.089996,26.25,92.870003,69.139999,63.950001,70.476669,82.089996,23.787070999999997,84.251717,61.656013,58.683308,12873200,83710700.0,83234200,15074800,23696300,22239600
2015-08-25,76.269997,86.949997,27.040001,95.470001,72.18,65.449997,76.550003,87.66999799999999,27.15,95.480003,72.230003,65.709999,73.279999,83.0,25.870001000000002,91.029999,68.300003,63.0,73.519997,83.0,25.870001000000002,91.209999,68.41999799999999,63.099998,69.409836,83.0,23.442724,82.745766,61.013939,57.903296999999995,7779000,52021200.0,59371900,11468800,21476900,14801000
2015-08-26,75.389999,85.949997,26.51,92.93,69.900002,64.230003,75.900002,87.459999,27.34,95.199997,71.0,64.849998,73.959999,83.260002,26.08,91.470001,68.949997,63.02,75.629997,87.190002,27.299999,95.150002,70.900002,64.83000200000001,71.401863,87.190002,24.738552,86.32012900000001,63.225494,59.490826,6505800,45124300.0,47386700,16439800,17464700,13928300
2015-08-27,75.879997,89.099998,27.719998999999998,95.879997,71.400002,65.32,77.18,90.059998,27.91,97.370003,71.75,66.18,75.519997,87.190002,27.01,95.57,70.019997,64.949997,76.879997,89.730003,27.719998999999998,97.33000200000001,71.480003,66.08000200000001,72.58197,89.730003,25.119148000000003,88.297813,63.742718,60.637882,7025000,42431400.0,38649400,10187100,13434000,13912800
2015-08-28,76.32,89.879997,27.67,96.050003,71.16999799999999,66.089996,76.809998,91.480003,28.610001,96.660004,71.269997,66.120003,75.93,89.790001,27.450001,95.790001,70.589996,64.449997,76.650002,91.010002,28.42,96.25,71.209999,64.940002,72.364853,91.010002,25.753467999999998,88.087334,63.50194200000001,59.591774,4919000,33215900.0,43452400,5606000,10020000,14303000
2015-08-31,76.260002,90.599998,28.33,95.769997,71.0,64.82,77.260002,91.050003,29.129998999999998,95.879997,71.0,65.0,75.970001,88.889999,28.16,94.849998,70.300003,64.290001,76.720001,89.43,28.540001,95.019997,70.66999799999999,64.730003,72.430916,89.43,25.862211,86.961632,63.020378,59.399071,4522900,32850700.0,42197500,4650100,9351800,8126000
2015-09-01,74.849998,86.849998,27.91,92.769997,69.370003,63.799999,75.360001,89.389999,28.17,94.279999,69.879997,64.32,73.599998,86.5,27.66,92.599998,68.519997,63.27,74.0,87.230003,27.82,93.470001,68.900002,63.82,69.86299100000001,87.230003,25.209764,85.543076,61.441981999999996,58.564011,6101100,36097400.0,44144000,7308400,15437700,13393900
2015-09-02,74.900002,88.809998,28.35,95.629997,69.650002,64.589996,75.209999,89.889999,28.6,96.120003,69.849998,64.940002,73.970001,87.629997,28.139999,94.550003,69.220001,64.059998,74.940002,89.889999,28.6,96.040001,69.809998,64.440002,70.750435,89.889999,25.916576,87.895134,62.253487,59.13295,5914400,27190500.0,34618800,6908100,8903700,9514600
2015-09-03,75.379997,89.760002,28.799999,96.800003,70.18,64.720001,76.25,89.82,29.42,97.43,70.459999,65.010002,75.050003,87.730003,28.690001000000002,95.58000200000001,69.699997,64.389999,75.260002,88.150002,29.08,96.010002,69.93,64.860001,71.052551,88.150002,26.351543,87.867676,62.360496999999995,59.518364,4783000,27048200.0,38665900,6313900,8468300,8523800
2015-09-04,74.279999,87.199997,28.57,95.050003,69.279999,64.07,74.519997,88.389999,28.9,95.58000200000001,69.279999,64.300003,73.57,86.699997,28.41,94.309998,68.5,63.509997999999996,74.08000200000001,88.260002,28.52,94.849998,68.760002,63.889998999999996,69.93852199999999,88.260002,25.844084,86.806061,61.317139000000005,58.62824200000001,5095200,27328700.0,29116500,4429100,11497500,9232400
